setKey,cardNumber,player,team,subset,variant
base,85,Wes Chamberlain,Philadelphia Phillies,,
base,86,Darren Daulton,Philadelphia Phillies,,
base,87,Mariano Duncan,Philadelphia Phillies,,
base,88,Dave Hollins,Philadelphia Phillies,,
base,89,Ricky Jordan,Philadelphia Phillies,,
base,90,John Kruk,Philadelphia Phillies,,
base,91,Mickey Morandini,Philadelphia Phillies,,
base,92,Terry Mulholland,Philadelphia Phillies,,
base,93,Ben Rivera,Philadelphia Phillies,,
base,94,Mike Williams,Philadelphia Phillies,,
base,95,Stan Belinda,Pittsburgh Pirates,,
base,96,Jay Bell,Pittsburgh Pirates,,
base,97,Jeff King,Pittsburgh Pirates,,
base,98,Mike LaValliere,Pittsburgh Pirates,,
base,99,Lloyd McClendon,Pittsburgh Pirates,,
base,100,Orlando Merced,Pittsburgh Pirates,,
base,101,Zane Smith,Pittsburgh Pirates,,
base,102,Randy Tomlin,Pittsburgh Pirates,,
base,103,Andy Van Slyke,Pittsburgh Pirates,,
base,104,Tim Wakefield,Pittsburgh Pirates,,
base,105,John Wehner,Pittsburgh Pirates,,
base,106,Bernard Gilkey,St. Louis Cardinals,,
base,107,Brian Jordan,St. Louis Cardinals,,
base,108,Ray Lankford,St. Louis Cardinals,,
base,109,Donovan Osborne,St. Louis Cardinals,,
base,110,Tom Pagnozzi,St. Louis Cardinals,,
base,111,Mike Perez,St. Louis Cardinals,,
base,112,Lee Smith,St. Louis Cardinals,,
base,113,Ozzie Smith,St. Louis Cardinals,,
base,114,Bob Tewksbury,St. Louis Cardinals,,
base,115,Todd Zeile,St. Louis Cardinals,,
base,116,Andy Benes,San Diego Padres,,
base,117,Greg W. Harris,San Diego Padres,,
base,118,Darrin Jackson,San Diego Padres,,
base,119,Fred McGriff,San Diego Padres,,
base,120,Rich Rodriguez,San Diego Padres,,
base,121,Frank Seminara,San Diego Padres,,
base,122,Gary Sheffield,San Diego Padres,,
base,123,Craig Shipley,San Diego Padres,,
base,124,Kurt Stillwell,San Diego Padres,,
base,125,Dan Walters,San Diego Padres,,
base,126,Rod Beck,San Francisco Giants,,
base,127,Mike Benjamin,San Francisco Giants,,
base,128,Jeff Brantley,San Francisco Giants,,
base,129,John Burkett,San Francisco Giants,,
base,130,Will Clark,San Francisco Giants,,
base,131,Royce Clayton,San Francisco Giants,,
base,132,Steve Hosey,San Francisco Giants,,
base,133,Mike Jackson,San Francisco Giants,,
base,134,Darren Lewis,San Francisco Giants,,
base,135,Kirt Manwaring,San Francisco Giants,,
base,136,Bill Swift,San Francisco Giants,,
base,137,Robby Thompson,San Francisco Giants,,
base,138,Brady Anderson,Baltimore Orioles,,
base,139,Glenn Davis,Baltimore Orioles,,
base,140,Leo Gomez,Baltimore Orioles,,
base,141,Chito Martinez,Baltimore Orioles,,
base,142,Ben McDonald,Baltimore Orioles,,
base,143,Alan Mills,Baltimore Orioles,,
base,144,Mike Mussina,Baltimore Orioles,,
base,145,Gregg Olson,Baltimore Orioles,,
base,146,David Segui,Baltimore Orioles,,
base,147,Jeff Tackett,Baltimore Orioles,,
base,148,Jack Clark,Boston Red Sox,,
base,149,Scott Cooper,Boston Red Sox,,
base,150,Danny Darwin,Boston Red Sox,,
base,151,John Dopson,Boston Red Sox,,
base,152,Mike Greenwell,Boston Red Sox,,
base,153,Tim Naehring,Boston Red Sox,,
base,154,Tony Pena,Boston Red Sox,,
base,155,Paul Quantrill,Boston Red Sox,,
base,156,Mo Vaughn,Boston Red Sox,,
base,157,Frank Viola,Boston Red Sox,,
base,158,Bob Zupcic,Boston Red Sox,,
base,159,Chad Curtis,California Angels,,
base,160,Gary DiSarcina,California Angels,,
base,161,Damion Easley,California Angels,,
base,162,Chuck Finley,California Angels,,
base,163,Tim Fortugno,California Angels,,
base,164,Rene Gonzales,California Angels,,
base,165,Joe Grahe,California Angels,,
base,166,Mark Langston,California Angels,,
base,167,John Orton,California Angels,,
base,168,Luis Polonia,California Angels,,
base,169,Julio Valera,California Angels,,
base,170,Wilson Alvarez,Chicago White Sox,,
base,171,George Bell,Chicago White Sox,,
base,172,Joey Cora,Chicago White Sox,,
base,173,Alex Fernandez,Chicago White Sox,,
base,174,Lance Johnson,Chicago White Sox,,
base,175,Ron Karkovice,Chicago White Sox,,
base,176,Jack McDowell,Chicago White Sox,,
base,177,Scott Radinsky,Chicago White Sox,,
base,178,Tim Raines,Chicago White Sox,,
base,179,Steve Sax,Chicago White Sox,,
base,180,Bobby Thigpen,Chicago White Sox,,
base,181,Frank Thomas,Chicago White Sox,,
base,182,"Sandy Alomar, Jr.",Cleveland Indians,,
base,183,Carlos Baerga,Cleveland Indians,,
base,184,Felix Fermin,Cleveland Indians,,
base,185,Thomas Howard,Cleveland Indians,,
base,186,Mark Lewis,Cleveland Indians,,
base,187,Derek Lilliquist,Cleveland Indians,,
base,188,Carlos Martinez,Cleveland Indians,,
base,189,Charles Nagy,Cleveland Indians,,
base,190,Scott Scudder,Cleveland Indians,,
base,191,Paul Sorrento,Cleveland Indians,,
base,192,Jim Thome,Cleveland Indians,,
base,193,Mark Whiten,Cleveland Indians,,
base,194,Milt Cuyler,Detroit Tigers,,UER: RevNeg
base,195,Rob Deer,Detroit Tigers,,
base,196,John Doherty,Detroit Tigers,,
base,197,Travis Fryman,Detroit Tigers,,
base,198,Dan Gladden,Detroit Tigers,,
base,199,Mike Henneman,Detroit Tigers,,
base,200,John Kiely,Detroit Tigers,,
base,201,Chad Kreuter,Detroit Tigers,,
base,202,Scott Livingstone,Detroit Tigers,,
base,203,Tony Phillips,Detroit Tigers,,
base,204,Alan Trammell,Detroit Tigers,,
base,205,Mike Boddicker,Kansas City Royals,,
base,206,George Brett,Kansas City Royals,,
base,207,Tom Gordon,Kansas City Royals,,
base,208,Mark Gubicza,Kansas City Royals,,
base,209,Gregg Jefferies,Kansas City Royals,,
base,210,Wally Joyner,Kansas City Royals,,
base,211,Kevin Koslofski,Kansas City Royals,,
base,212,Brent Mayne,Kansas City Royals,,
base,213,Brian McRae,Kansas City Royals,,
base,214,Kevin McReynolds,Kansas City Royals,,
base,215,Rusty Meacham,Kansas City Royals,,
base,216,Steve Shifflett,Kansas City Royals,,
base,217,Jim Austin,Milwaukee Brewers,,
base,218,Cal Eldred,Milwaukee Brewers,,
base,219,Darryl Hamilton,Milwaukee Brewers,,
base,220,Doug Henry,Milwaukee Brewers,,
base,221,John Jaha,Milwaukee Brewers,,
base,222,Dave Nilsson,Milwaukee Brewers,,
base,223,Jesse Orosco,Milwaukee Brewers,,
base,224,B.J. Surhoff,Milwaukee Brewers,,
base,225,Greg Vaughn,Milwaukee Brewers,,
base,226,Bill Wegman,Milwaukee Brewers,,
base,227,Robin Yount,Milwaukee Brewers,,"UER: Born in IL, not VA"
base,228,Rick Aguilera,Minnesota Twins,,
base,229,J.T. Bruett,Minnesota Twins,,
base,230,Scott Erickson,Minnesota Twins,,
base,231,Kent Hrbek,Minnesota Twins,,
base,232,Terry Jorgensen,Minnesota Twins,,
base,233,Scott Leius,Minnesota Twins,,
base,234,Pat Mahomes,Minnesota Twins,,
base,235,Pedro Munoz,Minnesota Twins,,
base,236,Kirby Puckett,Minnesota Twins,,
base,237,Kevin Tapani,Minnesota Twins,,
base,238,Lenny Webster,Minnesota Twins,,
base,239,Carl Willis,Minnesota Twins,,
base,240,Mike Gallego,New York Yankees,,
base,241,John Habyan,New York Yankees,,
base,242,Pat Kelly,New York Yankees,,
base,243,Kevin Maas,New York Yankees,,
base,244,Don Mattingly,New York Yankees,,
base,245,Hensley Meulens,New York Yankees,,
base,246,Sam Militello,New York Yankees,,
base,247,Matt Nokes,New York Yankees,,
base,248,Melido Perez,New York Yankees,,
base,249,Andy Stankiewicz,New York Yankees,,
base,250,Randy Velarde,New York Yankees,,
base,251,Bob Wickman,New York Yankees,,
base,252,Bernie Williams,New York Yankees,,
base,253,Lance Blankenship,Oakland Athletics,,
base,254,Mike Bordick,Oakland Athletics,,
base,255,Jerry Browne,Oakland Athletics,,
base,256,Ron Darling,Oakland Athletics,,
base,257,Dennis Eckersley,Oakland Athletics,,
base,258,Rickey Henderson,Oakland Athletics,,
base,259,Vince Horsman,Oakland Athletics,,
base,260,Troy Neel,Oakland Athletics,,
base,261,Jeff Parrett,Oakland Athletics,,
base,262,Terry Steinbach,Oakland Athletics,,
base,263,Bob Welch,Oakland Athletics,,
base,264,Bobby Witt,Oakland Athletics,,
base,265,Rich Amaral,Seattle Mariners,,
base,266,Bret Boone,Seattle Mariners,,
base,267,Jay Buhner,Seattle Mariners,,
base,268,Dave Fleming,Seattle Mariners,,
base,269,Randy Johnson,Seattle Mariners,,
base,270,Edgar Martinez,Seattle Mariners,,
base,271,Mike Schooler,Seattle Mariners,,
base,272,Russ Swan,Seattle Mariners,,
base,273,Dave Valle,Seattle Mariners,,
base,274,Omar Vizquel,Seattle Mariners,,
base,275,Kerry Woodson,Seattle Mariners,,
base,276,Kevin Brown,Texas Rangers,,
base,277,Julio Franco,Texas Rangers,,
base,278,Jeff Frye,Texas Rangers,,
base,279,Juan Gonzalez,Texas Rangers,,
base,280,Jeff Huson,Texas Rangers,,
base,281,Rafael Palmeiro,Texas Rangers,,
base,282,Dean Palmer,Texas Rangers,,
base,283,Roger Pavlik,Texas Rangers,,
base,284,Ivan Rodriguez,Texas Rangers,,
base,285,Kenny Rogers,Texas Rangers,,
base,286,Derek Bell,Toronto Blue Jays,,
base,287,Pat Borders,Toronto Blue Jays,,
base,288,Joe Carter,Toronto Blue Jays,,
base,289,Bob MacDonald,Toronto Blue Jays,,
base,290,Jack Morris,Toronto Blue Jays,,
base,291,John Olerud,Toronto Blue Jays,,
base,292,Ed Sprague,Toronto Blue Jays,,
base,293,Todd Stottlemyre,Toronto Blue Jays,,
base,294,Mike Timlin,Toronto Blue Jays,,
base,295,Duane Ward,Toronto Blue Jays,,
base,296,David Wells,Toronto Blue Jays,,
base,297,Devon White,Toronto Blue Jays,,
base,298,Ray Lankford,,Checklist,
base,299,Bobby Witt,,Checklist,
base,300,Mike Piazza,,Checklist,
base,301,Steve Bedrosian,Atlanta Braves,,
base,302,Jeff Blauser,Atlanta Braves,,
base,303,Francisco Cabrera,Atlanta Braves,,
base,304,Marvin Freeman,Atlanta Braves,,
base,305,Brian Hunter,Atlanta Braves,,
base,306,David Justice,Atlanta Braves,,
base,307,Greg Maddux,Atlanta Braves,,
base,308,Greg McMichael RC,Atlanta Braves,,
base,309,Kent Mercker,Atlanta Braves,,
base,310,Otis Nixon,Atlanta Braves,,
base,311,Pete Smith,Atlanta Braves,,
base,312,John Smoltz,Atlanta Braves,,
base,313,Jose Guzman,Chicago Cubs,,
base,314,Mike Harkey,Chicago Cubs,,
base,315,Greg Hibbard,Chicago Cubs,,
base,316,Candy Maldonado,Chicago Cubs,,
base,317,Randy Myers,Chicago Cubs,,
base,318,Dan Plesac,Chicago Cubs,,
base,319,Rey Sanchez,Chicago Cubs,,
base,320,Ryne Sandberg,Chicago Cubs,,
base,321,Tommy Shields RC,Chicago Cubs,,
base,322,Jose Vizcaino,Chicago Cubs,,
base,323,Matt Walbeck RC,Chicago Cubs,,
base,324,Willie Wilson,Chicago Cubs,,
base,325,Tom Browning,Cincinnati Reds,,
base,326,Tim Costo,Cincinnati Reds,,
base,327,Rob Dibble,Cincinnati Reds,,
base,328,Steve Foster,Cincinnati Reds,,
base,329,Roberto Kelly,Cincinnati Reds,,
base,330,Randy Milligan,Cincinnati Reds,,
base,331,Kevin Mitchell,Cincinnati Reds,,
base,332,Tim Pugh RC,Cincinnati Reds,,
base,333,Jeff Reardon,Cincinnati Reds,,
base,334,John Roper,Cincinnati Reds,,
base,335,Juan Samuel,Cincinnati Reds,,
base,336,John Smiley,Cincinnati Reds,,
base,337,Dan Wilson,Cincinnati Reds,,
base,338,Scott Aldred,Colorado Rockies,,
base,339,Andy Ashby,Colorado Rockies,,
base,340,Freddie Benavides,Colorado Rockies,,
base,341,Dante Bichette,Colorado Rockies,,
base,342,Willie Blair,Colorado Rockies,,
base,343,Daryl Boston,Colorado Rockies,,
base,344,Vinny Castilla,Colorado Rockies,,
base,345,Jerald Clark,Colorado Rockies,,
base,346,Alex Cole,Colorado Rockies,,
base,347,Andres Galarraga,Colorado Rockies,,
base,348,Joe Girardi,Colorado Rockies,,
base,349,Ryan Hawblitzel,Colorado Rockies,,
base,350,Charlie Hayes,Colorado Rockies,,
base,351,Butch Henry,Colorado Rockies,,
base,352,Darren Holmes,Colorado Rockies,,
base,353,Dale Murphy,Colorado Rockies,,
base,354,David Nied,Colorado Rockies,,
base,355,Jeff Parrett,Colorado Rockies,,
base,356,Steve Reed RC,Colorado Rockies,,
base,357,Bruce Ruffin,Colorado Rockies,,
base,358,Danny Sheaffer RC,Colorado Rockies,,
base,359,Bryn Smith,Colorado Rockies,,
base,360,Jim Tatum RC,Colorado Rockies,,
base,361,Eric Young,Colorado Rockies,,
base,362,Gerald Young,Colorado Rockies,,
base,363,Luis Aquino,Florida Marlins,,
base,364,Alex Arias,Florida Marlins,,
base,365,Jack Armstrong,Florida Marlins,,
base,366,Bret Barberie,Florida Marlins,,
base,367,Ryan Bowen,Florida Marlins,,
base,368,Greg Briley,Florida Marlins,,
base,369,Cris Carpenter,Florida Marlins,,
base,370,Chuck Carr,Florida Marlins,,
base,371,Jeff Conine,Florida Marlins,,
base,372,Steve Decker,Florida Marlins,,
base,373,Orestes Destrade,Florida Marlins,,
base,374,Monty Fariss,Florida Marlins,,
base,375,Junior Felix,Florida Marlins,,
base,376,Chris Hammond,Florida Marlins,,
base,377,Bryan Harvey,Florida Marlins,,
base,378,Trevor Hoffman,Florida Marlins,,
base,379,Charlie Hough,Florida Marlins,,
base,380,Joe Klink,Florida Marlins,,
base,381,Richie Lewis RC,Florida Marlins,,
base,382,Dave Magadan,Florida Marlins,,
base,383,Bob McClure,Florida Marlins,,
base,384,Scott Pose RC,Florida Marlins,,
base,385,Rich Renteria,Florida Marlins,,
base,386,Benito Santiago,Florida Marlins,,
base,387,Walt Weiss,Florida Marlins,,
base,388,Nigel Wilson,Florida Marlins,,
base,389,Eric Anthony,Houston Astros,,
base,390,Jeff Bagwell,Houston Astros,,
base,391,Andujar Cedeno,Houston Astros,,
base,392,Doug Drabek,Houston Astros,,
base,393,Darryl Kile,Houston Astros,,
base,394,Mark Portugal,Houston Astros,,
base,395,Karl Rhodes,Houston Astros,,
base,396,Scott Servais,Houston Astros,,
base,397,Greg Swindell,Houston Astros,,
base,398,Tom Goodwin,Los Angeles Dodgers,,
base,399,Kevin Gross,Los Angeles Dodgers,,
base,400,Carlos Hernandez,Los Angeles Dodgers,,
base,401,Ramon Martinez,Los Angeles Dodgers,,
base,402,Raul Mondesi,Los Angeles Dodgers,,
base,403,Jody Reed,Los Angeles Dodgers,,
base,404,Mike Sharperson,Los Angeles Dodgers,,
base,405,Cory Snyder,Los Angeles Dodgers,,"UER: Born in ""Inglewood"", not ""Englewood"""
base,406,Darryl Strawberry,Los Angeles Dodgers,,
base,407,Rick Trlicek,Los Angeles Dodgers,,
base,408,Tim Wallach,Los Angeles Dodgers,,
base,409,Todd Worrell,Los Angeles Dodgers,,
base,410,Tavo Alvarez,Montreal Expos,,
base,411,Sean Berry,Montreal Expos,,
base,412,Frank Bolick,Montreal Expos,,
base,413,Cliff Floyd,Montreal Expos,,
base,414,Mike Gardiner,Montreal Expos,,
base,415,Marquis Grissom,Montreal Expos,,
base,416,Tim Laker RC,Montreal Expos,,
base,417,Mike Lansing RC,Montreal Expos,,
base,418,Dennis Martinez,Montreal Expos,,
base,419,John Vander Wal,Montreal Expos,,
base,420,John Wetteland,Montreal Expos,,
base,421,Rondell White,Montreal Expos,,
base,422,Bobby Bonilla,New York Mets,,
base,423,Jeromy Burnitz,New York Mets,,
base,424,Vince Coleman,New York Mets,,
base,425,Mike Draper,New York Mets,,
base,426,Tony Fernandez,New York Mets,,
base,427,Dwight Gooden,New York Mets,,
base,428,Jeff Innis,New York Mets,,
base,429,Bobby Jones,New York Mets,,
base,430,Mike Maddux,New York Mets,,
base,431,Charlie O'Brien,New York Mets,,
base,432,Joe Orsulak,New York Mets,,
base,433,Pete Schourek,New York Mets,,
base,434,Frank Tanana,New York Mets,,
base,435,Ryan Thompson,New York Mets,,
base,436,Kim Batiste,Philadelphia Phillies,,
base,437,Mark Davis,Philadelphia Phillies,,
base,438,Jose DeLeon,Philadelphia Phillies,,
base,439,Len Dykstra,Philadelphia Phillies,,
base,440,Jim Eisenreich,Philadelphia Phillies,,
base,441,Tommy Greene,Philadelphia Phillies,,
base,442,Pete Incaviglia,Philadelphia Phillies,,
base,443,Danny Jackson,Philadelphia Phillies,,
base,444,Todd Pratt RC,Philadelphia Phillies,,
base,445,Curt Schilling,Philadelphia Phillies,,
base,446,Milt Thompson,Philadelphia Phillies,,
base,447,David West,Philadelphia Phillies,,
base,448,Mitch Williams,Philadelphia Phillies,,
base,449,Steve Cooke,Pittsburgh Pirates,,
base,450,Carlos Garcia,Pittsburgh Pirates,,
base,451,Al Martin,Pittsburgh Pirates,,
base,452,Blas Minor,Pittsburgh Pirates,,
base,453,Dennis Moeller,Pittsburgh Pirates,,
base,454,Denny Neagle,Pittsburgh Pirates,,
base,455,Don Slaught,Pittsburgh Pirates,,
base,456,Lonnie Smith,Pittsburgh Pirates,,
base,457,Paul Wagner,Pittsburgh Pirates,,
base,458,Bob Walk,Pittsburgh Pirates,,
base,459,Kevin Young,Pittsburgh Pirates,,
base,460,Rene Arocha RC,St. Louis Cardinals,,
base,461,Brian Barber,St. Louis Cardinals,,
base,462,Rheal Cormier,St. Louis Cardinals,,
base,463,Gregg Jefferies,St. Louis Cardinals,,
base,464,Joe Magrane,St. Louis Cardinals,,
base,465,Omar Olivares,St. Louis Cardinals,,
base,466,Geronimo Pena,St. Louis Cardinals,,
base,467,Allen Watson,St. Louis Cardinals,,
base,468,Mark Whiten,St. Louis Cardinals,,
base,469,Derek Bell,San Diego Padres,,
base,470,Phil Clark,San Diego Padres,,
base,471,Pat Gomez RC,San Diego Padres,,
base,472,Tony Gwynn,San Diego Padres,,
base,473,Jeremy Hernandez,San Diego Padres,,
base,474,Bruce Hurst,San Diego Padres,,
base,475,Phil Plantier,San Diego Padres,,
base,476,Scott Sanders RC,San Diego Padres,,
base,477,Tim Scott,San Diego Padres,,
base,478,Darrell Sherman RC,San Diego Padres,,
base,479,Guillermo Velasquez,San Diego Padres,,
base,480,Tim Worrell RC,San Diego Padres,,
base,481,Todd Benzinger,San Francisco Giants,,
base,482,Bud Black,San Francisco Giants,,
base,483,Barry Bonds,San Francisco Giants,,
base,484,Dave Burba,San Francisco Giants,,
base,485,Bryan Hickerson,San Francisco Giants,,
base,486,Dave Martinez,San Francisco Giants,,
base,487,Willie McGee,San Francisco Giants,,
base,488,Jeff Reed,San Francisco Giants,,
base,489,Kevin Rogers,San Francisco Giants,,
base,490,Matt Williams,San Francisco Giants,,
base,491,Trevor Wilson,San Francisco Giants,,
base,492,Harold Baines,Baltimore Orioles,,
base,493,Mike Devereaux,Baltimore Orioles,,
base,494,Todd Frohwirth,Baltimore Orioles,,
base,495,Chris Hoiles,Baltimore Orioles,,
base,496,Luis Mercedes,Baltimore Orioles,,
base,497,Sherman Obando RC,Baltimore Orioles,,
base,498,Brad Pennington,Baltimore Orioles,,
base,499,Harold Reynolds,Baltimore Orioles,,
base,500,Arthur Rhodes,Baltimore Orioles,,
base,501,"Cal Ripken, Jr.",Baltimore Orioles,,
base,502,Rick Sutcliffe,Baltimore Orioles,,
base,503,Fernando Valenzuela,Baltimore Orioles,,
base,504,Mark Williamson,Baltimore Orioles,,
base,505,Scott Bankhead,Boston Red Sox,,
base,506,Greg Blosser,Boston Red Sox,,
base,507,Ivan Calderon,Boston Red Sox,,
base,508,Roger Clemens,Boston Red Sox,,
base,509,Andre Dawson,Boston Red Sox,,
base,510,Scott Fletcher,Boston Red Sox,,
base,511,Greg A. Harris,Boston Red Sox,,
base,512,Billy Hatcher,Boston Red Sox,,
base,513,Bob Melvin,Boston Red Sox,,
base,514,Carlos Quintana,Boston Red Sox,,
base,515,Luis Rivera,Boston Red Sox,,
base,516,Jeff Russell,Boston Red Sox,,
base,517,Ken Ryan RC,Boston Red Sox,,
base,518,Chili Davis,California Angels,,
base,519,Jim Edmonds RC,California Angels,,
base,520,Gary Gaetti,California Angels,,
base,521,Torey Lovullo,California Angels,,
base,522,Troy Percival,California Angels,,
base,523,Tim Salmon,California Angels,,
base,524,Scott Sanderson,California Angels,,
base,525,J.T. Snow RC,California Angels,,
base,526,Jerome Walton,California Angels,,
base,527,Jason Bere,Chicago White Sox,,
base,528,Rod Bolton,Chicago White Sox,,
base,529,Ellis Burks,Chicago White Sox,,
base,530,Carlton Fisk,Chicago White Sox,,
base,531,Craig Grebeck,Chicago White Sox,,
base,532,Ozzie Guillen,Chicago White Sox,,
base,533,Roberto Hernandez,Chicago White Sox,,
base,534,Bo Jackson,Chicago White Sox,,
base,535,Kirk McCaskill,Chicago White Sox,,
base,536,Dave Stieb,Chicago White Sox,,
base,537,Robin Ventura,Chicago White Sox,,
base,538,Albert Belle,Cleveland Indians,,
base,539,Mike Bielecki,Cleveland Indians,,
base,540,Glenallen Hill,Cleveland Indians,,
base,541,Reggie Jefferson,Cleveland Indians,,
base,542,Kenny Lofton,Cleveland Indians,,
base,543,Jeff Mutis,Cleveland Indians,,
base,544,Junior Ortiz,Cleveland Indians,,
base,545,Manny Ramirez,Cleveland Indians,,
base,546,Jeff Treadway,Cleveland Indians,,
base,547,Kevin Wickander,Cleveland Indians,,
base,548,Cecil Fielder,Detroit Tigers,,
base,549,Kirk Gibson,Detroit Tigers,,
base,550,Greg Gohr,Detroit Tigers,,
base,551,David Haas,Detroit Tigers,,UER: Photo is of John Kiely
base,552,Bill Krueger,Detroit Tigers,,
base,553,Mike Moore,Detroit Tigers,,
base,554,Mickey Tettleton,Detroit Tigers,,
base,555,Lou Whitaker,Detroit Tigers,,
base,556,Kevin Appier,Kansas City Royals,,
base,557,Billy Brewer RC,Kansas City Royals,,
base,558,David Cone,Kansas City Royals,,
base,559,Greg Gagne,Kansas City Royals,,
base,560,Mark Gardner,Kansas City Royals,,
base,561,Phil Hiatt,Kansas City Royals,,
base,562,Felix Jose,Kansas City Royals,,
base,563,Jose Lind,Kansas City Royals,,
base,564,Mike Macfarlane,Kansas City Royals,,
base,565,Keith Miller,Kansas City Royals,,
base,566,Jeff Montgomery,Kansas City Royals,,
base,567,Hipolito Pichardo,Kansas City Royals,,
base,568,Ricky Bones,Milwaukee Brewers,,
base,569,Tom Brunansky,Milwaukee Brewers,,
base,570,Joe Kmak,Milwaukee Brewers,,
base,571,Pat Listach,Milwaukee Brewers,,
base,572,Graeme Lloyd RC,Milwaukee Brewers,,
base,573,Carlos Maldonado,Milwaukee Brewers,,
base,574,Josias Manzanillo,Milwaukee Brewers,,
base,575,Matt Mieske,Milwaukee Brewers,,
base,576,Kevin Reimer,Milwaukee Brewers,,
base,577,Bill Spiers,Milwaukee Brewers,,
base,578,Dickie Thon,Milwaukee Brewers,,
base,579,Willie Banks,Minnesota Twins,,
base,580,Jim Deshaies,Minnesota Twins,,
base,581,Mark Guthrie,Minnesota Twins,,
base,582,Brian Harper,Minnesota Twins,,
base,583,Chuck Knoblauch,Minnesota Twins,,
base,584,Gene Larkin,Minnesota Twins,,
base,585,Shane Mack,Minnesota Twins,,
base,586,David McCarty,Minnesota Twins,,
base,587,Mike Pagliarulo,Minnesota Twins,,
base,588,Mike Trombley,Minnesota Twins,,
base,589,Dave Winfield,Minnesota Twins,,
base,590,Jim Abbott,New York Yankees,,
base,591,Wade Boggs,New York Yankees,,
base,592,Russ Davis RC,New York Yankees,,
