setKey,cardNumber,player,team,subset,variant
base,322,Gerard Gallant,Detroit Red Wings,Base,
base,323,Tommy Albelin,New Jersey Devils,Base,
base,324,Scott Arniel,Buffalo Sabres,Base,
base,325,Mike Keane RC,Montreal Canadiens,Base,
base,326,Pittsburgh Penguins TC,Pittsburgh Penguins,Base,
base,327,Mike Ridley,Washington Capitals,Base,
base,328,Dave Babych,Hartford Whalers,Base,
base,329,Michel Goulet,Chicago Blackhawks,Base,
base,330,Mike Richter RC,New York Rangers,Base,
base,331,Garry Galley RC,Boston Bruins,Base,
base,332,Rod Brind'Amour RC,St. Louis Blues,Base,
base,333,Tony McKegney,Quebec Nordiques,Base,
base,334,Peter Stastny,New Jersey Devils,Base,
base,335,Greg Millen,Chicago Blackhawks,Base,
base,336,Ray Ferraro,Hartford Whalers,Base,
base,337,Miloslav Horava RC,New York Rangers,Base,
base,338,Paul MacDermid,Winnipeg Jets,Base,
base,339,Craig Coxe RC,Vancouver Canucks,Base,
base,340,Dave Snuggerud RC,Buffalo Sabres,Base,
base,341,Mike Lalor RC,St. Louis Blues,Base,
base,342,Marc Habscheid,Detroit Red Wings,Base,
base,343,Rejean Lemelin,Boston Bruins,Base,
base,344,Charlie Huddy,Edmonton Oilers,Base,
base,345,Ken Linseman,Philadelphia Flyers,Base,
base,346,Montreal Canadiens TC,Montreal Canadiens,Base,
base,347,Troy Loney RC,Pittsburgh Penguins,Base,
base,348,Mike Modano RC,Minnesota North Stars,Base,
base,349,Jeff Reese TP RC,Toronto Maple Leafs,Top Prospects,
base,350,Patrick Flatley,New York Islanders,Base,
base,351,Mike Vernon,Calgary Flames,Base,
base,352,Todd Elik RC,Los Angeles Kings,Base,
base,353,Rod Langway,Washington Capitals,Base,
base,354,Moe Mantha,Winnipeg Jets,Base,
base,355,Keith Acton,Philadelphia Flyers,Base,
base,356,Scott Pearson RC,Toronto Maple Leafs,Base,
base,357,Perry Berezan RC,Minnesota North Stars,Base,
base,358,Alexei Kasatonov RC,New Jersey Devils,Base,
base,359,Igor Larionov RC,Vancouver Canucks,Base,
base,360,Kevin Stevens RC,Pittsburgh Penguins,Base,
base,361,Yves Racine TP RC,Detroit Red Wings,Top Prospects,
base,362,Dave Poulin,Boston Bruins,Base,
base,363,Chicago Blackhawks TC,Chicago Blackhawks,Base,
base,364,Yvon RC,Hartford Whalers,Base,
base,365,Brian Benning,Los Angeles Kings,Base,
base,366,Hubie McDonough RC,New York Islanders,Base,
base,367,Ron Tugnutt,Quebec Nordiques,Base,
base,368,Steve Smith,Edmonton Oilers,Base,
base,369,Joel Otto,Calgary Flames,Base,
base,370,Dave Lowry RC,St. Louis Blues,Base,
base,371,Clint Malarchuk,Buffalo Sabres,Base,
base,372,Mathieu Schneider RC,Montreal Canadiens,Base,
base,373,Mike Gartner,New York Rangers,Base,
base,374,John Tucker,Washington Capitals,Base,
base,375,Chris Terreri RC,New Jersey Devils,Base,
base,376,Dean Evason,Hartford Whalers,Base,
base,377,Jamie Leach TP RC,Pittsburgh Penguins,Top Prospects,
base,378,Jacques Cloutier RC,Chicago Blackhawks,Base,
base,379,Glen Wesley,Boston Bruins,Base,
base,380,Vladimir Krutov RC,Vancouver Canucks,Base,
base,381,Terry Carkner,Philadelphia Flyers,Base,
base,382,John McIntyre RC,Toronto Maple Leafs,Base,
base,383,Ville Siren RC,Minnesota North Stars,Base,
base,384,Joe Sakic,Quebec Nordiques,Base,
base,385,Teppo Numminen RC,Winnipeg Jets,Base,
base,386,Theo Fleury,Calgary Flames,Base,
base,387,Glen Featherstone RC,St. Louis Blues,Base,
base,388,Stephan Lebeau RC,Montreal Canadiens,Base,
base,389,Kevin McClelland,Detroit Red Wings,Base,
base,390,Uwe Krupp,Buffalo Sabres,Base,
base,391,Mark Janssens RC,New York Rangers,Base,
base,392,Marty McSorley,Los Angeles Kings,Base,
base,393,Vladimir Ruzicka TP RC,Edmonton Oilers,Top Prospects,
base,394,Washington Capitals TC,Washington Capitals,Base,
base,395,Mark Fitzpatrick RC,New York Islanders,Base,
base,396,Checklist: 265-396 CL,,Checklist,
team-scoring-leaders,1,Steve Larmer,Chicago Blackhawks,Team Scoring Leaders,
team-scoring-leaders,2,Brett Hull,St. Louis Blues,Team Scoring Leaders,
team-scoring-leaders,3,Cam Neely,Boston Bruins,Team Scoring Leaders,
team-scoring-leaders,4,Stephane Richer,Montreal Canadiens,Team Scoring Leaders,
team-scoring-leaders,5,Paul Reinhart,Vancouver Canucks,Team Scoring Leaders,
team-scoring-leaders,6,Dino Ciccarelli,Washington Capitals,Team Scoring Leaders,
team-scoring-leaders,7,Kirk Muller,New Jersey Devils,Team Scoring Leaders,
team-scoring-leaders,8,Joe Nieuwendyk,Calgary Flames,Team Scoring Leaders,
team-scoring-leaders,9,Rick Tocchet,Philadelphia Flyers,Team Scoring Leaders,
team-scoring-leaders,10,Pat LaFontaine,New York Islanders,Team Scoring Leaders,
team-scoring-leaders,11,Dale Hawerchuk,Winnipeg Jets,Team Scoring Leaders,
team-scoring-leaders,12,Wayne Gretzky,Los Angeles Kings,Team Scoring Leaders,
team-scoring-leaders,13,Gary Leeman,Toronto Maple Leafs,Team Scoring Leaders,
team-scoring-leaders,14,Joe Sakic,Quebec Nordiques,Team Scoring Leaders,
team-scoring-leaders,15,Brian Bellows,Minnesota North Stars,Team Scoring Leaders,
team-scoring-leaders,16,Mark Messier,Edmonton Oilers,Team Scoring Leaders,
team-scoring-leaders,17,Mario Lemieux,Pittsburgh Penguins,Team Scoring Leaders,
team-scoring-leaders,18,John Ogrodnick,New York Rangers,Team Scoring Leaders,
team-scoring-leaders,19,Steve Yzerman,Detroit Red Wings,Team Scoring Leaders,
team-scoring-leaders,20,Pierre Turgeon,Buffalo Sabres,Team Scoring Leaders,
team-scoring-leaders,21,Ron Francis,Hartford Whalers,Team Scoring Leaders,
