setKey,cardNumber,player,team,subset,variant
base,45,Lou Whitaker,Detroit Tigers,,
base,46,Mike Blowers,Seattle Mariners,,
base,47,Willie Blair,Colorado Rockies,,
base,48,Todd Van Poppel,Oakland Athletics,,
base,49,Roberto Alomar,Toronto Blue Jays,,
base,50,Ozzie Smith,St. Louis Cardinals,,
base,51,Sterling Hitchcock,New York Yankees,,
base,52,Mo Vaughn,Boston Red Sox,,
base,53,Rick Aguilera,Minnesota Twins,,
base,54,Kent Mercker,Atlanta Braves,,
base,55,Don Mattingly,New York Yankees,,
base,56,Bob Scanlan,Milwaukee Brewers,,
base,57,Wilson Alvarez,Chicago White Sox,,
base,58,Jose Mesa,Cleveland Indians,,
base,59,Scott Kamieniecki,New York Yankees,,
base,60,Todd Jones,Houston Astros,,
base,61,John Kruk,Philadelphia Phillies,,
base,62,Mike Stanley,New York Yankees,,
base,63,Tino Martinez,Seattle Mariners,,
base,64,Eddie Zambrano,Chicago Cubs,,
base,65,Todd Hundley,New York Mets,,
base,66,Jamie Moyer,Baltimore Orioles,,
base,67,Rich Amaral,Seattle Mariners,,
base,68,Jose Valentin,Milwaukee Brewers,,
base,69,Alex Gonzalez,Toronto Blue Jays,,
base,70,Kurt Abbott,Florida Marlins,,
base,71,Delino DeShields,Los Angeles Dodgers,,
base,72,Brian Anderson,California Angels,,
base,73,John Vander Wal,Colorado Rockies,,
base,74,Turner Ward,Milwaukee Brewers,,
base,75,Tim Raines,Chicago White Sox,,
base,76,Mark Acre,Oakland Athletics,,
base,77,Jose Offerman,Los Angeles Dodgers,,
base,78,Jimmy Key,New York Yankees,,
base,79,Mark Whiten,St. Louis Cardinals,,
base,80,Mark Gubicza,Kansas City Royals,,
base,81,Darren Hall,Toronto Blue Jays,,
base,82,Travis Fryman,Detroit Tigers,,
base,83,Cal Ripken Jr.,Baltimore Orioles,,
base,84,Geronimo Berroa,Oakland Athletics,,
base,85,Bret Barberie,Florida Marlins,,
base,86,Andy Ashby,San Diego Padres,,
base,87,Steve Avery,Atlanta Braves,,
base,88,Rich Becker,Minnesota Twins,,
base,89,John Valentin,Boston Red Sox,,
base,90,Glenallen Hill,Chicago Cubs,,
base,91,Carlos Garcia,Pittsburgh Pirates,,
base,92,Dennis Martinez,Cleveland Indians,,
base,93,Pat Kelly,New York Yankees,,
base,94,Orlando Miller,Houston Astros,,
base,95,Felix Jose,Kansas City Royals,,
base,96,Mike Kingery,Colorado Rockies,,
base,97,Jeff Kent,New York Mets,,
base,98,Pete Incaviglia,Philadelphia Phillies,,
base,99,Chad Curtis,California Angels,,
base,100,Thomas Howard,Cincinnati Reds,,
base,101,Hector Carrasco,Cincinnati Reds,,
base,102,Tom Pagnozzi,St. Louis Cardinals,,
base,103,Danny Tartabull,New York Yankees,,
base,104,Donnie Elliott,San Diego Padres,,
base,105,Danny Jackson,Philadelphia Phillies,,
base,106,Steve Dunn,Minnesota Twins,,
base,107,Roger Salkeld,Seattle Mariners,,
base,108,Jeff King,Pittsburgh Pirates,,
base,109,Cecil Fielder,Detroit Tigers,,
base,110,Paul Molitor,Toronto Blue Jays,,
base,111,Denny Neagle,Pittsburgh Pirates,,
base,112,Troy Neel,Oakland Athletics,,
base,113,Rod Beck,San Francisco Giants,,
base,114,Alex Rodriguez,Seattle Mariners,,
base,115,Joey Eischen,Montreal Expos,,
base,116,Tom Candiotti,Los Angeles Dodgers,,
base,117,Ray McDavid,San Diego Padres,,
base,118,Vince Coleman,Kansas City Royals,,
base,119,Pete Harnisch,Houston Astros,,
base,120,David Nied,Colorado Rockies,,
base,121,Pat Rapp,Florida Marlins,,
base,122,Sammy Sosa,Chicago Cubs,,
base,123,Steve Reed,Colorado Rockies,,
base,124,Jose Oliva,Atlanta Braves,,
base,125,Ricky Bottalico,Philadelphia Phillies,,
base,126,Jose DeLeon,Chicago White Sox,,
base,127,Pat Hentgen,Toronto Blue Jays,,
base,128,Will Clark,Texas Rangers,,
base,129,Mark Dewey,Pittsburgh Pirates,,
base,130,Greg Vaughn,Milwaukee Brewers,,
base,131,Darren Dreifort,Los Angeles Dodgers,,
base,132,Ed Sprague,Toronto Blue Jays,,
base,133,Lee Smith,Baltimore Orioles,,
base,134,Charles Nagy,Cleveland Indians,,
base,135,Phil Plantier,San Diego Padres,,
base,136,Jason Jacome,New York Mets,,
base,137,Jose Lima,Detroit Tigers,,
base,138,J.R. Phillips,San Francisco Giants,,
base,139,J.T. Snow,California Angels,,
base,140,Mike Huff,Toronto Blue Jays,,
base,141,Billy Brewer,Kansas City Royals,,
base,142,Jeromy Burnitz,New York Mets,,
base,143,Ricky Bones,Milwaukee Brewers,,
base,144,Carlos Rodriguez,Boston Red Sox,,
base,145,Luis Gonzalez,Houston Astros,,
base,146,Mark Lemke,Atlanta Braves,,
base,147,Al Martin,Pittsburgh Pirates,,
base,148,Mike Bordick,Oakland Athletics,,
base,149,Robb Nen,Florida Marlins,,
base,150,Wil Cordero,Montreal Expos,,
base,151,Edgar Martinez,Seattle Mariners,,
base,152,Gerald Williams,New York Yankees,,
base,153,Esteban Beltre,Texas Rangers,,
base,154,Mike Moore,Detroit Tigers,,
base,155,Mark Langston,California Angels,,
base,156,Mark Clark,Cleveland Indians,,
base,157,Bobby Ayala,Seattle Mariners,,
base,158,Rick Wilkins,Chicago Cubs,,
base,159,Bobby Munoz,Philadelphia Phillies,,
base,160,Brett Butler,Los Angeles Dodgers,,
base,161,Scott Erickson,Minnesota Twins,,
base,162,Paul Molitor,Toronto Blue Jays,,
base,163,Jon Lieber,Pittsburgh Pirates,,
base,164,Jason Grimsley,Cleveland Indians,,
base,165,Norberto Martin,Chicago White Sox,,
base,166,Javy Lopez,Atlanta Braves,,
base,167,Brian McRae,Kansas City Royals,,
base,168,Gary Sheffield,Florida Marlins,,
base,169,Marcus Moore,Colorado Rockies,,
base,170,John Hudek,Houston Astros,,
base,171,Kelly Stinnett,New York Mets,,
base,172,Chris Gomez,Detroit Tigers,,
base,173,Rey Sanchez,Chicago Cubs,,
base,174,Juan Guzman,Toronto Blue Jays,,
base,175,Chan Ho Park,Los Angeles Dodgers,,
base,176,Terry Shumpert,Kansas City Royals,,
base,177,Steve Ontiveros,Oakland Athletics,,
base,178,Brad Ausmus,San Diego Padres,,
base,179,Tim Davis,Seattle Mariners,,
base,180,Billy Ashley,Los Angeles Dodgers,,
base,181,Vinny Castilla,Colorado Rockies,,
base,182,Bill Spiers,Milwaukee Brewers,,
base,183,Randy Knorr,Toronto Blue Jays,,
base,184,Brian Hunter,Houston Astros,,
base,185,Pat Meares,Minnesota Twins,,
base,186,Steve Buechele,Chicago Cubs,,
base,187,Kirt Manwaring,San Francisco Giants,,
base,188,Tim Naehring,Boston Red Sox,,
base,189,Matt Mieske,Milwaukee Brewers,,
base,190,Josias Manzanillo,New York Mets,,
base,191,Greg McMichael,Atlanta Braves,,
base,192,Chuck Carr,Florida Marlins,,
base,193,Midre Cummings,Pittsburgh Pirates,,
base,194,Darryl Strawberry,San Francisco Giants,,
base,195,Greg Gagne,Kansas City Royals,,
base,196,Steve Cooke,Pittsburgh Pirates,,
base,197,Woody Williams,Toronto Blue Jays,,
base,198,Ron Karkovice,Chicago White Sox,,
base,199,Phil Leftwich,California Angels,,
base,200,Jim Thome,Cleveland Indians,,
base,201,Brady Anderson,Baltimore Orioles,,
base,202,Pedro Martinez,San Diego Padres,,
base,203,Steve Karsay,Oakland Athletics,,
base,204,Reggie Sanders,Cincinnati Reds,,
base,205,Bill Risley,Seattle Mariners,,
base,206,Jay Bell,Pittsburgh Pirates,,
base,207,Kevin Brown,Texas Rangers,,
base,208,Tim Scott,Montreal Expos,,
base,209,Lenny Dykstra,Philadelphia Phillies,,
base,210,Willie Greene,Cincinnati Reds,,
base,211,Jim Eisenreich,Philadelphia Phillies,,
base,212,Cliff Floyd,Montreal Expos,,
base,213,Otis Nixon,Boston Red Sox,,
base,214,Eduardo Perez,California Angels,,
base,215,Manuel Lee,Texas Rangers,,
base,216,Armando Benitez,Baltimore Orioles,,
base,217,David McCarty,Minnesota Twins,,
base,218,Scott Livingstone,San Diego Padres,,
base,219,Chad Kreuter,Detroit Tigers,,
base,220,Don Mattingly,New York Yankees,,
base,221,Brian Jordan,St. Louis Cardinals,,
base,222,Matt Whiteside,Texas Rangers,,
base,223,Jim Edmonds,California Angels,,
base,224,Tony Gwynn,San Diego Padres,,
base,225,Jose Lind,Kansas City Royals,,
base,226,Marvin Freeman,Colorado Rockies,,
base,227,Ken Hill,Montreal Expos,,
base,228,David Hulse,Texas Rangers,,
base,229,Joe Hesketh,Boston Red Sox,,
base,230,Roberto Petagine,Houston Astros,,
base,231,Jeffrey Hammonds,Baltimore Orioles,,
base,232,John Jaha,Milwaukee Brewers,,
base,233,John Burkett,San Francisco Giants,,
base,234,Hal Morris,Cincinnati Reds,,
base,235,Tony Castillo,Toronto Blue Jays,,
base,236,Ryan Bowen,Florida Marlins,,
base,237,Wayne Kirby,Cleveland Indians,,
base,238,Brent Mayne,Kansas City Royals,,
base,239,Jim Bullinger,Chicago Cubs,,
base,240,Mike Lieberthal,Philadelphia Phillies,,
base,241,Barry Larkin,Cincinnati Reds,,
base,242,David Segui,New York Mets,,
base,243,Jose Bautista,Chicago Cubs,,
base,244,Hector Fajardo,Texas Rangers,,
base,245,Orel Hershiser,Los Angeles Dodgers,,
base,246,James Mouton,Houston Astros,,
base,247,Scott Leius,Minnesota Twins,,
base,248,Tom Glavine,Atlanta Braves,,
base,249,Danny Bautista,Detroit Tigers,,
base,250,Jose Mercedes,Milwaukee Brewers,,
base,251,Marquis Grissom,Montreal Expos,,
base,252,Charlie Hayes,Colorado Rockies,,
base,253,Ryan Klesko,Atlanta Braves,,
base,254,Vicente Palacios,St. Louis Cardinals,,
base,255,Matias Carrillo,Florida Marlins,,
base,256,Gary DiSarcina,California Angels,,
base,257,Kirk Gibson,Detroit Tigers,,
base,258,Garey Ingram,Los Angeles Dodgers,,
base,259,Alex Fernandez,Chicago White Sox,,
base,260,John Mabry,St. Louis Cardinals,,
base,261,Chris Howard,Boston Red Sox,,
base,262,Miguel Jimenez,Oakland Athletics,,
base,263,Heathcliff Slocumb,Philadelphia Phillies,,
base,264,Albert Belle,Cleveland Indians,,
base,265,Dave Clark,Pittsburgh Pirates,,
base,266,Joe Orsulak,New York Mets,,
base,267,Joey Hamilton,San Diego Padres,,
base,268,Mark Portugal,San Francisco Giants,,
base,269,Kevin Tapani,Minnesota Twins,,
base,270,Sid Fernandez,Baltimore Orioles,,
base,271,Steve Dreyer,Texas Rangers,,
base,272,Denny Hocking,Minnesota Twins,,
base,273,Troy O'Leary,Milwaukee Brewers,,
base,274,Milt Cuyler,Detroit Tigers,,
base,275,Frank Thomas,Chicago White Sox,,
base,276,Jorge Fabregas,California Angels,,
base,277,Mike Gallego,New York Yankees,,
base,278,Mickey Morandini,Philadelphia Phillies,,
base,279,Roberto Hernandez,Chicago White Sox,,
base,280,Henry Rodriguez,Los Angeles Dodgers,,
base,281,Garret Anderson,California Angels,,
base,282,Bob Wickman,New York Yankees,,
base,283,Gar Finnvold,Boston Red Sox,,
base,284,Paul O'Neill,New York Yankees,,
base,285,Royce Clayton,San Francisco Giants,,
base,286,Chuck Knoblauch,Minnesota Twins,,
base,287,Johnny Ruffin,Cincinnati Reds,,
base,288,Dave Nilsson,Milwaukee Brewers,,
base,289,David Cone,Kansas City Royals,,
base,290,Chuck McElroy,Cincinnati Reds,,
base,291,Kevin Stocker,Philadelphia Phillies,,
base,292,Jose Rijo,Cincinnati Reds,,
base,293,Sean Berry,Montreal Expos,,
base,294,Ozzie Guillen,Chicago White Sox,,
base,295,Chris Hoiles,Baltimore Orioles,,
base,296,Kevin Foster,Chicago Cubs,,
base,297,Jeff Frye,Texas Rangers,,
base,298,Lance Johnson,Chicago White Sox,,
base,299,Mike Kelly,Atlanta Braves,,
base,300,Ellis Burks,Colorado Rockies,,
base,301,Roberto Kelly,Atlanta Braves,,
base,302,Dante Bichette,Colorado Rockies,,
base,303,Alvaro Espinoza,Cleveland Indians,,
base,304,Alex Cole,Minnesota Twins,,
base,305,Rickey Henderson,Oakland Athletics,,
base,306,Dave Weathers,Florida Marlins,,
base,307,Shane Reynolds,Houston Astros,,
base,308,Bobby Bonilla,New York Mets,,
base,309,Junior Felix,Detroit Tigers,,
base,310,Jeff Fassero,Montreal Expos,,
base,311,Darren Lewis,San Francisco Giants,,
base,312,John Doherty,Detroit Tigers,,
base,313,Scott Servais,Houston Astros,,
base,314,Rick Helling,Texas Rangers,,
base,315,Pedro Martinez,Montreal Expos,,
base,316,Wes Chamberlain,Boston Red Sox,,
base,317,Bryan Eversgerd,St. Louis Cardinals,,
base,318,Trevor Hoffman,San Diego Padres,,
base,319,John Patterson,San Francisco Giants,,
base,320,Matt Walbeck,Minnesota Twins,,
base,321,Jeff Montgomery,Kansas City Royals,,
base,322,Mel Rojas,Montreal Expos,,
base,323,Eddie Taubensee,Cincinnati Reds,,
base,324,Ray Lankford,St. Louis Cardinals,,
base,325,Jose Vizcaino,New York Mets,,
base,326,Carlos Baerga,Cleveland Indians,,
base,327,Jack Voigt,Baltimore Orioles,,
base,328,Julio Franco,Chicago White Sox,,
base,329,Brent Gates,Oakland Athletics,,
base,330,Kirby Puckett,Minnesota Twins,,
base,331,Greg Maddux,Atlanta Braves,,
base,332,Jason Bere,Chicago White Sox,,
base,333,Bill Wegman,Milwaukee Brewers,,
base,334,Tuffy Rhodes,Chicago Cubs,,
base,335,Kevin Young,Pittsburgh Pirates,,
base,336,Andy Benes,San Diego Padres,,
base,337,Pedro Astacio,Los Angeles Dodgers,,
base,338,Reggie Jefferson,Seattle Mariners,,
base,339,Tim Belcher,Detroit Tigers,,
base,340,Ken Griffey Jr.,Seattle Mariners,,
base,341,Mariano Duncan,Philadelphia Phillies,,
base,342,Andres Galarraga,Colorado Rockies,,
base,343,Rondell White,Montreal Expos,,
base,344,Cory Bailey,Boston Red Sox,,
base,345,Bryan Harvey,Florida Marlins,,
base,346,John Franco,New York Mets,,
base,347,Greg Swindell,Houston Astros,,
base,348,David West,Philadelphia Phillies,,
base,349,Fred McGriff,Atlanta Braves,,
base,350,Jose Canseco,Texas Rangers,,
base,351,Orlando Merced,Pittsburgh Pirates,,
base,352,Rheal Cormier,St. Louis Cardinals,,
base,353,Carlos Pulido,Minnesota Twins,,
base,354,Terry Steinbach,Oakland Athletics,,
base,355,Wade Boggs,New York Yankees,,
base,356,B.J. Surhoff,Milwaukee Brewers,,
base,357,Rafael Palmeiro,Baltimore Orioles,,
base,358,Anthony Young,Chicago Cubs,,
base,359,Tom Brunansky,Boston Red Sox,,
base,360,Todd Stottlemyre,Toronto Blue Jays,,
base,361,Chris Turner,California Angels,,
base,362,Joe Boever,Detroit Tigers,,
base,363,Jeff Blauser,Atlanta Braves,,
base,364,Derek Bell,San Diego Padres,,
base,365,Matt Williams,San Francisco Giants,,
base,366,Jeremy Hernandez,Florida Marlins,,
base,367,Joe Girardi,Colorado Rockies,,
base,368,Mike Devereaux,Baltimore Orioles,,
base,369,Jim Abbott,New York Yankees,,
base,370,Manny Ramirez,Cleveland Indians,,
base,371,Kenny Lofton,Cleveland Indians,,
base,372,Mark Smith,Baltimore Orioles,,
base,373,Dave Fleming,Seattle Mariners,,
base,374,Dave Stewart,Toronto Blue Jays,,
base,375,Roger Pavlik,Texas Rangers,,
base,376,Hipolito Pichardo,Kansas City Royals,,
base,377,Bill Taylor,Oakland Athletics,,
base,378,Robin Ventura,Chicago White Sox,,
base,379,Bernard Gilkey,St. Louis Cardinals,,
base,380,Kirby Puckett,Minnesota Twins,,
base,381,Steve Howe,New York Yankees,,
base,382,Devon White,Toronto Blue Jays,,
base,383,Roberto Mejia,Colorado Rockies,,
base,384,Darrin Jackson,Chicago White Sox,,
base,385,Mike Morgan,Chicago Cubs,,
base,386,Rusty Meacham,Kansas City Royals,,
base,387,Bill Swift,San Francisco Giants,,
base,388,Lou Frazier,Montreal Expos,,
base,389,Andy Van Slyke,Pittsburgh Pirates,,
base,390,Brett Butler,Los Angeles Dodgers,,
base,391,Bobby Witt,Oakland Athletics,,
base,392,Jeff Conine,Florida Marlins,,
base,393,Tim Hyers,San Diego Padres,,
base,394,Terry Pendleton,Atlanta Braves,,
base,395,Ricky Jordan,Philadelphia Phillies,,
base,396,Eric Plunk,Cleveland Indians,,
base,397,Melido Perez,New York Yankees,,
base,398,Darryl Kile,Houston Astros,,
base,399,Mark McLemore,Baltimore Orioles,,
base,400,Greg Harris,Colorado Rockies,,
base,401,Jim Leyritz,New York Yankees,,
base,402,Doug Strange,Texas Rangers,,
base,403,Tim Salmon,California Angels,,
base,404,Terry Mulholland,New York Yankees,,
base,405,Robby Thompson,San Francisco Giants,,
base,406,Ruben Sierra,Oakland Athletics,,
base,407,Tony Phillips,Detroit Tigers,,
base,408,Moises Alou,Montreal Expos,,
base,409,Felix Fermin,Seattle Mariners,,
base,410,Pat Listach,Milwaukee Brewers,,
base,411,Kevin Bass,Houston Astros,,
base,412,Ben McDonald,Baltimore Orioles,,
base,413,Scott Cooper,Boston Red Sox,,
base,414,Jody Reed,Milwaukee Brewers,,
base,415,Deion Sanders,Cincinnati Reds,,
base,416,Ricky Gutierrez,San Diego Padres,,
base,417,Gregg Jefferies,St. Louis Cardinals,,
base,418,Jack McDowell,Chicago White Sox,,
base,419,Al Leiter,Toronto Blue Jays,,
base,420,Tony Longmire,Philadelphia Phillies,,
base,421,Paul Wagner,Pittsburgh Pirates,,
base,422,Geronimo Pena,St. Louis Cardinals,,
base,423,Ivan Rodriguez,Texas Rangers,,
base,424,Kevin Gross,Los Angeles Dodgers,,
base,425,Kirk McCaskill,Chicago White Sox,,
base,426,Greg Myers,California Angels,,
base,427,Roger Clemens,Boston Red Sox,,
base,428,Chris Hammond,Florida Marlins,,
base,429,Randy Myers,Chicago Cubs,,
base,430,Roger Mason,New York Mets,,
base,431,Bret Saberhagen,New York Mets,,
base,432,Jeff Reboulet,Minnesota Twins,,
base,433,John Olerud,Toronto Blue Jays,,
base,434,Bill Gullickson,Detroit Tigers,,
base,435,Eddie Murray,Cleveland Indians,,
base,436,Pedro Munoz,Minnesota Twins,,
base,437,Charlie O'Brien,Atlanta Braves,,
base,438,Jeff Nelson,Seattle Mariners,,
base,439,Mike Macfarlane,Kansas City Royals,,
base,440,Don Mattingly,New York Yankees,,
base,441,Derrick May,Chicago Cubs,,
base,442,John Roper,Cincinnati Reds,,
base,443,Darryl Hamilton,Milwaukee Brewers,,
base,444,Dan Miceli,Pittsburgh Pirates,,
base,445,Tony Eusebio,Houston Astros,,
base,446,Jerry Browne,Florida Marlins,,
base,447,Wally Joyner,Kansas City Royals,,
base,448,Brian Harper,Milwaukee Brewers,,
base,449,Scott Fletcher,Boston Red Sox,,
base,450,Bip Roberts,San Diego Padres,,
base,451,Pete Smith,New York Mets,,
base,452,Chili Davis,California Angels,,
base,453,Dave Hollins,Philadelphia Phillies,,
base,454,Tony Pena,Cleveland Indians,,
base,455,Butch Henry,Montreal Expos,,
base,456,Craig Biggio,Houston Astros,,
base,457,Zane Smith,Pittsburgh Pirates,,
base,458,Ryan Thompson,New York Mets,,
base,459,Mike Jackson,San Francisco Giants,,
base,460,Mark McGwire,Oakland Athletics,,
base,461,John Smoltz,Atlanta Braves,,
base,462,Steve Scarsone,San Francisco Giants,,
base,463,Greg Colbrunn,Florida Marlins,,
base,464,Shawn Green,Toronto Blue Jays,,
base,465,David Wells,Detroit Tigers,,
base,466,Jose Hernandez,Chicago Cubs,,
base,467,Chip Hale,Minnesota Twins,,
base,468,Tony Tarasco,Atlanta Braves,,
base,469,Kevin Mitchell,Cincinnati Reds,,
base,470,Billy Hatcher,Philadelphia Phillies,,
base,471,Jay Buhner,Seattle Mariners,,
base,472,Ken Caminiti,Houston Astros,,
base,473,Tom Henke,Texas Rangers,,
base,474,Todd Worrell,Los Angeles Dodgers,,
base,475,Mark Eichhorn,Baltimore Orioles,,
base,476,Bruce Ruffin,Colorado Rockies,,
base,477,Chuck Finley,California Angels,,
base,478,Marc Newfield,Seattle Mariners,,
base,479,Paul Shuey,Cleveland Indians,,
base,480,Bob Tewksbury,St. Louis Cardinals,,
base,481,Ramon Martinez,Los Angeles Dodgers,,
base,482,Melvin Nieves,San Diego Padres,,
base,483,Todd Zeile,St. Louis Cardinals,,
base,484,Benito Santiago,Florida Marlins,,
base,485,Stan Javier,Oakland Athletics,,
base,486,Kirk Rueter,Montreal Expos,,
base,487,Andre Dawson,Boston Red Sox,,
base,488,Eric Karros,Los Angeles Dodgers,,
base,489,Dave Magadan,Florida Marlins,,
base,490,Joe Carter,Toronto Blue Jays,,
base,491,Randy Velarde,New York Yankees,,
base,492,Larry Walker,Montreal Expos,,
base,493,Cris Carpenter,Texas Rangers,,
base,494,Tom Gordon,Kansas City Royals,,
base,495,Dave Burba,San Francisco Giants,,
base,496,Darren Bragg,Seattle Mariners,,
base,497,Darren Daulton,Philadelphia Phillies,,
base,498,Don Slaught,Pittsburgh Pirates,,
base,499,Pat Borders,Toronto Blue Jays,,
base,500,Lenny Harris,Cincinnati Reds,,
base,501,Joe Ausanio,New York Yankees,,
base,502,Alan Trammell,Detroit Tigers,,
base,503,Mike Fetters,Milwaukee Brewers,,
base,504,Scott Ruffcorn,Chicago White Sox,,
base,505,Rich Rowland,Boston Red Sox,,
base,506,Juan Samuel,Detroit Tigers,,
base,507,Bo Jackson,California Angels,,
base,508,Jeff Branson,Cincinnati Reds,,
base,509,Bernie Williams,New York Yankees,,
base,510,Paul Sorrento,Cleveland Indians,,
base,511,Dennis Eckersley,Oakland Athletics,,
base,512,Pat Mahomes,Minnesota Twins,,
base,513,Rusty Greer,Texas Rangers,,
base,514,Luis Polonia,New York Yankees,,
base,515,Willie Banks,Chicago Cubs,,
base,516,John Wetteland,Montreal Expos,,
base,517,Mike LaValliere,Chicago White Sox,,
base,518,Tommy Greene,Philadelphia Phillies,,
base,519,Mark Grace,Chicago Cubs,,
base,520,Bob Hamelin,Kansas City Royals,,
base,521,Scott Sanderson,Chicago White Sox,,
base,522,Joe Carter,Toronto Blue Jays,,
base,523,Jeff Brantley,Cincinnati Reds,,
base,524,Andrew Lorraine,California Angels,,
base,525,Rico Brogna,New York Mets,,
base,526,Shane Mack,Minnesota Twins,,
base,527,Mark Wohlers,Atlanta Braves,,
base,528,Scott Sanders,San Diego Padres,,
base,529,Chris Bosio,Seattle Mariners,,
base,530,Andujar Cedeno,Houston Astros,,
base,531,Kenny Rogers,Texas Rangers,,
base,532,Doug Drabek,Houston Astros,,
base,533,Curt Leskanic,Colorado Rockies,,
base,534,Craig Shipley,San Diego Padres,,
base,535,Craig Grebeck,Chicago White Sox,,
base,536,Cal Eldred,Milwaukee Brewers,,
base,537,Mickey Tettleton,Detroit Tigers,,
base,538,Harold Baines,Baltimore Orioles,,
base,539,Tim Wallach,Los Angeles Dodgers,,
base,540,Damon Buford,Baltimore Orioles,,
base,541,Lenny Webster,Montreal Expos,,
base,542,Kevin Appier,Kansas City Royals,,
base,543,Raul Mondesi,Los Angeles Dodgers,,
base,544,Eric Young,Colorado Rockies,,
base,545,Russ Davis,New York Yankees,,
base,546,Mike Benjamin,San Francisco Giants,,
base,547,Mike Greenwell,Boston Red Sox,,
base,548,Scott Brosius,Oakland Athletics,,
base,549,Brian Dorsett,Cincinnati Reds,,
base,550,Chili Davis,California Angels,,
all-stars,AL-1,Jimmy Key,New York Yankees,,
all-stars,AL-2,Ivan Rodriguez,Texas Rangers,,
all-stars,AL-3,Frank Thomas,Chicago White Sox,,
all-stars,AL-4,Roberto Alomar,Toronto Blue Jays,,
all-stars,AL-5,Wade Boggs,New York Yankees,,
all-stars,AL-6,Cal Ripken Jr.,Baltimore Orioles,,
all-stars,AL-7,Joe Carter,Toronto Blue Jays,,
all-stars,AL-8,Ken Griffey Jr.,Seattle Mariners,,
all-stars,AL-9,Kirby Puckett,Minnesota Twins,,
all-stars,NL-1,Greg Maddux,Atlanta Braves,,
all-stars,NL-2,Mike Piazza,Los Angeles Dodgers,,
all-stars,NL-3,Gregg Jefferies,St. Louis Cardinals,,
all-stars,NL-4,Mariano Duncan,Philadelphia Phillies,,
all-stars,NL-5,Matt Williams,San Francisco Giants,,
all-stars,NL-6,Ozzie Smith,St. Louis Cardinals,,
all-stars,NL-7,Barry Bonds,San Francisco Giants,,
all-stars,NL-8,Tony Gwynn,San Diego Padres,,
all-stars,NL-9,David Justice,Atlanta Braves,,
bomb-squad,1,Matt Williams / Ken Griffey Jr.,San Francisco Giants / Seattle Mariners,,
bomb-squad,2,Jeff Bagwell / Frank Thomas,Houston Astros / Chicago White Sox,,
bomb-squad,3,Barry Bonds / Albert Belle,San Francisco Giants / Cleveland Indians,,
bomb-squad,4,Fred McGriff / Jose Canseco,Atlanta Braves / Texas Rangers,,
bomb-squad,5,Andres Galarraga / Cecil Fielder,Colorado Rockies / Detroit Tigers,,
bomb-squad,6,Kevin Mitchell / Joe Carter,Cincinnati Reds / Toronto Blue Jays,,
diamond-kings,DK-1,Frank Thomas,Chicago White Sox,,
diamond-kings,DK-2,Jeff Bagwell,Houston Astros,,
diamond-kings,DK-3,Chili Davis,California Angels,,
diamond-kings,DK-4,Dante Bichette,Colorado Rockies,,
diamond-kings,DK-5,Ruben Sierra,Oakland Athletics,,
diamond-kings,DK-6,Jeff Conine,Florida Marlins,,
diamond-kings,DK-7,Paul O'Neill,New York Yankees,,
diamond-kings,DK-8,Bobby Bonilla,New York Mets,,
diamond-kings,DK-9,Joe Carter,Toronto Blue Jays,,
diamond-kings,DK-10,Moises Alou,Montreal Expos,,
