setKey,cardNumber,player,team,subset,variant
nba-flight-school-captain,NNO-02,Vince Carter,Toronto Raptors,,NNO; MEM; SN75
nba-flight-school-captain,NNO-03,Baron Davis,Charlotte Hornets,,NNO; MEM; SN75
nba-flight-school-captain,NNO-04,Steve Francis,Houston Rockets,,NNO; MEM; SN75
nba-flight-school-captain,NNO-05,Richard Hamilton,Washington Wizards,,NNO; MEM; SN75
nba-flight-school-captain,NNO-06,Karl Malone,Utah Jazz,,NNO; MEM; SN75
nba-flight-school-captain,NNO-07,Shawn Marion,Phoenix Suns,,NNO; MEM; SN75
nba-flight-school-captain,NNO-08,Desmond Mason,Seattle SuperSonics,,NNO; MEM; SN75
nba-flight-school-captain,NNO-09,Tracy McGrady,Orlando Magic,,NNO; MEM; SN75
nba-flight-school-captain,NNO-10,Darius Miles,Los Angeles Clippers,,NNO; MEM; SN75
nba-flight-school-captain,NNO-11,Lamar Odom,Los Angeles Clippers,,NNO; MEM; SN75
nba-flight-school-captain,NNO-12,Morris Peterson,Toronto Raptors,,NNO; MEM; SN75
nba-flight-school-captain,NNO-13,Jerry Stackhouse,Detroit Pistons,,NNO; MEM; SN75
nba-flight-school-captain,NNO-14,Antoine Walker,Boston Celtics,,NNO; MEM; SN75
nba-flight-school-captain,NNO-15,Chris Webber,Sacramento Kings,,NNO; MEM; SN75
sole-of-the-game,1,Karl Malone,Utah Jazz,,
sole-of-the-game,2,Dirk Nowitzki,Dallas Mavericks,,
sole-of-the-game,3,Ray Allen,Milwaukee Bucks,,
sole-of-the-game,4,Shaquille O'Neal,Los Angeles Lakers,,
sole-of-the-game,5,Antoine Walker,Boston Celtics,,
sole-of-the-game,6,Grant Hill,Orlando Magic,,
sole-of-the-game,7,Steve Francis,Houston Rockets,,
sole-of-the-game,8,Kobe Bryant,Los Angeles Lakers,,
sole-of-the-game,9,Michael Jordan,Chicago Bulls,,
sole-of-the-game,10,Larry Bird,Boston Celtics,,
sole-of-the-game,11,Darius Miles,Los Angeles Clippers,,
sole-of-the-game,12,Chris Webber,Sacramento Kings,,
sole-of-the-game,13,Allen Iverson,Philadelphia 76ers,,
sole-of-the-game,14,Rasheed Wallace,Portland Trail Blazers,,
sole-of-the-game,15,Vince Carter,Toronto Raptors,,
sole-of-the-game-ball,NNO-01,Ray Allen,Milwaukee Bucks,,NNO; MEM; SN300
sole-of-the-game-ball,NNO-02,Vince Carter,Toronto Raptors,,NNO; MEM; SN300
sole-of-the-game-ball,NNO-03,Steve Francis,Houston Rockets,,NNO; MEM; SN300
sole-of-the-game-ball,NNO-04,Grant Hill,Orlando Magic,,NNO; MEM; SN300
sole-of-the-game-ball,NNO-05,Allen Iverson,Philadelphia 76ers,,NNO; MEM; SN300
sole-of-the-game-ball,NNO-06,Karl Malone,Utah Jazz,,NNO; MEM; SN300
sole-of-the-game-ball,NNO-07,Darius Miles,Los Angeles Clippers,,NNO; MEM; SN300
sole-of-the-game-ball,NNO-08,Dirk Nowitzki,Dallas Mavericks,,NNO; MEM; SN300
sole-of-the-game-ball,NNO-09,Antoine Walker,Boston Celtics,,NNO; MEM; SN300
sole-of-the-game-ball,NNO-10,Rasheed Wallace,Portland Trail Blazers,,NNO; MEM; SN300
sole-of-the-game-ball,NNO-11,Chris Webber,Sacramento Kings,,NNO; MEM; SN300
sole-of-the-game-jersey,NNO-01,Ray Allen,Milwaukee Bucks,,NNO; MEM; SN200
sole-of-the-game-jersey,NNO-02,Larry Bird,Boston Celtics,,NNO; MEM; SN200
sole-of-the-game-jersey,NNO-03,Vince Carter,Toronto Raptors,,NNO; MEM; SN200
sole-of-the-game-jersey,NNO-04,Steve Francis,Houston Rockets,,NNO; MEM; SN200
sole-of-the-game-jersey,NNO-05,Grant Hill,Orlando Magic,,NNO; MEM; SN200
sole-of-the-game-jersey,NNO-06,Allen Iverson,Philadelphia 76ers,,NNO; MEM; SN200
sole-of-the-game-jersey,NNO-07,Karl Malone,Utah Jazz,,NNO; MEM; SN200
sole-of-the-game-jersey,NNO-08,Darius Miles,Los Angeles Clippers,,NNO; MEM; SN200
sole-of-the-game-jersey,NNO-09,Dirk Nowitzki,Dallas Mavericks,,NNO; MEM; SN200
sole-of-the-game-jersey,NNO-10,Antoine Walker,Boston Celtics,,NNO; MEM; SN200
sole-of-the-game-jersey,NNO-11,Rasheed Wallace,Portland Trail Blazers,,NNO; MEM; SN200
sole-of-the-game-shoe,NNO-01,Ray Allen,Milwaukee Bucks,,NNO; MEM; SN100
sole-of-the-game-shoe,NNO-02,Larry Bird,Boston Celtics,,NNO; MEM; SN100
sole-of-the-game-shoe,NNO-03,Vince Carter,Toronto Raptors,,NNO; MEM; SN100
sole-of-the-game-shoe,NNO-04,Grant Hill,Orlando Magic,,NNO; MEM; SN100
sole-of-the-game-shoe,NNO-05,Allen Iverson,Philadelphia 76ers,,NNO; MEM; SN100
sole-of-the-game-shoe,NNO-06,Karl Malone,Utah Jazz,,NNO; MEM; SN100
sole-of-the-game-shoe,NNO-07,Darius Miles,Los Angeles Clippers,,NNO; MEM; SN100
sole-of-the-game-shoe,NNO-08,Dirk Nowitzki,Dallas Mavericks,,NNO; MEM; SN100
sole-of-the-game-shoe,NNO-09,Antoine Walker,Boston Celtics,,NNO; MEM; SN100
sole-of-the-game-shoe,NNO-10,Rasheed Wallace,Portland Trail Blazers,,NNO; MEM; SN100
sole-of-the-game-shoe,NNO-11,Chris Webber,Sacramento Kings,,NNO; MEM; SN100
sole-of-the-game-triple,NNO-01,Ray Allen,Milwaukee Bucks,,NNO; MEM; SN50
sole-of-the-game-triple,NNO-02,Vince Carter,Toronto Raptors,,NNO; MEM; SN50
sole-of-the-game-triple,NNO-03,Steve Francis,Houston Rockets,,NNO; MEM; SN50
sole-of-the-game-triple,NNO-04,Grant Hill,Orlando Magic,,NNO; MEM; SN50
sole-of-the-game-triple,NNO-05,Allen Iverson,Philadelphia 76ers,,NNO; MEM; SN50
sole-of-the-game-triple,NNO-06,Karl Malone,Utah Jazz,,NNO; MEM; SN50
sole-of-the-game-triple,NNO-07,Darius Miles,Los Angeles Clippers,,NNO; MEM; SN50
sole-of-the-game-triple,NNO-08,Dirk Nowitzki,Dallas Mavericks,,NNO; MEM; SN50
sole-of-the-game-triple,NNO-09,Antoine Walker,Boston Celtics,,NNO; MEM; SN50
tougher-than-leather,1,Alonzo Mourning,Miami Heat,,
tougher-than-leather,2,Antonio McDyess,Denver Nuggets,,
tougher-than-leather,3,Paul Pierce,Boston Celtics,,
tougher-than-leather,4,Predrag Stojakovic,Sacramento Kings,,
tougher-than-leather,5,Dirk Nowitzki,Dallas Mavericks,,
tougher-than-leather,6,Allen Iverson,Philadelphia 76ers,,
tougher-than-leather,7,Marcus Camby,New York Knicks,,
tougher-than-leather,8,Tracy McGrady,Orlando Magic,,
tougher-than-leather,9,Kenyon Martin,New Jersey Nets,,
tougher-than-leather,10,Dikembe Mutombo,Philadelphia 76ers,,
tougher-than-leather,11,Rasheed Wallace,Portland Trail Blazers,,
tougher-than-leather,12,David Robinson,San Antonio Spurs,,
tougher-than-leather,13,Shareef Abdur-Rahim,Atlanta Hawks,,
tougher-than-leather,14,Glenn Robinson,Milwaukee Bucks,,
tougher-than-leather,15,Vince Carter,Toronto Raptors,,
tougher-than-leather,16,Antoine Walker,Boston Celtics,,
tougher-than-leather,17,Trajan Langdon,Cleveland Cavaliers,,
tougher-than-leather,18,Scottie Pippen,Portland Trail Blazers,,
tougher-than-leather,19,Eddie Jones,Miami Heat,,
tougher-than-leather,20,Lamar Odom,Los Angeles Clippers,,
tougher-than-leather-shoes,NNO-01,Shareef Abdur-Rahim,Atlanta Hawks,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-02,Marcus Camby,New York Knicks,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-03,Vince Carter,Toronto Raptors,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-04,Vince Carter,Toronto Raptors,,NNO; AU; MEM; SN100
tougher-than-leather-shoes,NNO-05,Allen Iverson,Philadelphia 76ers,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-06,Eddie Jones,Miami Heat,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-07,Trajan Langdon,Cleveland Cavaliers,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-08,Kenyon Martin,New Jersey Nets,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-09,Antonio McDyess,Denver Nuggets,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-10,Tracy McGrady,Orlando Magic,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-11,Alonzo Mourning,Miami Heat,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-12,Dikembe Mutombo,Atlanta Hawks,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-13,Dirk Nowitzki,Dallas Mavericks,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-14,Lamar Odom,Los Angeles Clippers,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-15,David Robinson,San Antonio Spurs,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-16,Glenn Robinson,Milwaukee Bucks,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-17,Peja Stojakovic,Sacramento Kings,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-18,Antoine Walker,Boston Celtics,,NNO; MEM; SN100
tougher-than-leather-shoes,NNO-19,Rasheed Wallace,Portland Trail Blazers,,NNO; MEM; SN100
