setKey,cardNumber,player,team,subset,variant
base,73,Brian Barnes,Montreal Expos,,
base,74,Scott Leius,Minnesota Twins,,
base,75,Bret Saberhagen,Kansas City Royals,,
base,76,Mike Gallego,Oakland Athletics,,
base,77,Jack Armstrong,Cincinnati Reds,,
base,78,Ivan Rodriguez ASR,Texas Rangers,,
base,79,Jesse Orosco,Cleveland Indians,,
base,80,David Justice,Atlanta Braves,,
base,81,Ced Landrum,Chicago Cubs,,
base,82,Doug Simons,New York Mets,,
base,83,Tommy Greene,Philadelphia Phillies,,
base,84,Leo Gomez ASR,Baltimore Orioles,,
base,85,Jose DeLeon,St. Louis Cardinals,,
base,86,Steve Finley,Houston Astros,,
base,87,Bob MacDonald,Toronto Blue Jays,,
base,88,Darrin Jackson,San Diego Padres,,
base,89,Neal Heaton,Pittsburgh Pirates,,
base,90,Robin Yount,Milwaukee Brewers,,
base,91,Jeff Reed,Cincinnati Reds,,
base,92,Lenny Harris,Los Angeles Dodgers,,
base,93,Reggie Jefferson,Cleveland Indians,,
base,94,Sammy Sosa,Chicago White Sox,,UER
base,95,Scott Bailes,California Angels,,
base,96,Tom McKinnon DPK RC,St. Louis Cardinals,Draft Pick,
base,97,Luis Rivera,Boston Red Sox,,
base,98,Mike Harkey,Chicago Cubs,,
base,99,Jeff Treadway,Atlanta Braves,,
base,100,Jose Canseco,Oakland Athletics,,
base,101,Omar Vizquel,Seattle Mariners,,
base,102,Scott Kamieniecki,New York Yankees,,
base,103,Ricky Jordan,Philadelphia Phillies,,
base,104,Jeff Ballard,Baltimore Orioles,,
base,105,Felix Jose,St. Louis Cardinals,,
base,106,Mike Boddicker,Kansas City Royals,,
base,107,Dan Pasqua,Chicago White Sox,,
base,108,Mike Timlin,Toronto Blue Jays,,
base,109,Roger Craig MGR,San Francisco Giants,Manager,
base,110,Ryne Sandberg,Chicago Cubs,,
base,111,Mark Carreon,New York Mets,,
base,112,Oscar Azocar,San Diego Padres,,
base,113,Mike Greenwell,Boston Red Sox,,
base,114,Mark Portugal,Houston Astros,,
base,115,Terry Pendleton,Atlanta Braves,,
base,116,Willie Randolph,Milwaukee Brewers,,
base,117,Scott Terry,St. Louis Cardinals,,
base,118,Chili Davis,Minnesota Twins,,
base,119,Mark Gardner,Montreal Expos,,
base,120,Alan Trammell,Detroit Tigers,,
base,121,Derek Bell,Toronto Blue Jays,,
base,122,Gary Varsho,Pittsburgh Pirates,,
base,123,Bob Ojeda,Los Angeles Dodgers,,
base,124,Shawn Livsey DPK RC,Houston Astros,Draft Pick,
base,125,Chris Hoiles,Baltimore Orioles,,
base,126,1992 Top Prospects 1st Basemen (Rico Brogna / John Jaha / Ryan Klesko / Dave Staton) TP RC,Detroit Tigers / Milwaukee Brewers / Atlanta Braves / San Diego Padres,Top Prospects,
base,127,Carlos Quintana,Boston Red Sox,,
base,128,Kurt Stillwell,Kansas City Royals,,
base,129,Melido Perez,Chicago White Sox,,
base,130,Alvin Davis,Seattle Mariners,,
base,131,Checklist 1 of 6 CL,Atlanta Braves / Baltimore Orioles / Boston Red Sox / California Angels / Chicago White Sox,Checklist,
base,132,Eric Show,Oakland Athletics,,
base,133,Rance Mulliniks,Toronto Blue Jays,,
base,134,Darryl Kile,Houston Astros,,
base,135,Von Hayes,Philadelphia Phillies,,
base,136,Bill Doran,Cincinnati Reds,,
base,137,Jeff Robinson,California Angels,,
base,138,Monty Fariss,Texas Rangers,,
base,139,Jeff Innis,New York Mets,,
base,140,Mark Grace,Chicago Cubs,,UER
base,141,Jim Leyland MGR,Pittsburgh Pirates,Manager,
base,142,Todd Van Poppel,Oakland Athletics,,
base,143,Paul Gibson,Detroit Tigers,,
base,144,Bill Swift,Seattle Mariners,,
base,145,Danny Tartabull,Kansas City Royals,,
base,146,Al Newman,Minnesota Twins,,
base,147,Cris Carpenter,St. Louis Cardinals,,
base,148,Anthony Young,New York Mets,,
base,149,Brian Bohanon,Texas Rangers,,
base,150,Roger Clemens,Boston Red Sox,,UER
base,151,Jeff Hamilton,Los Angeles Dodgers,,
base,152,Charlie Leibrandt,Atlanta Braves,,
base,153,Ron Karkovice,Chicago White Sox,,
base,154,Hensley Meulens,New York Yankees,,
base,155,Scott Bankhead,Seattle Mariners,,
base,156,Manny Ramirez DPK RC,Cleveland Indians,Draft Pick,
base,157,Keith Miller,New York Mets,,
base,158,Todd Frohwirth,Baltimore Orioles,,
base,159,Darrin Fletcher,Philadelphia Phillies,,
base,160,Bobby Bonilla,Pittsburgh Pirates,,
base,161,Casey Candaele,Houston Astros,,
base,162,Paul Faries,San Diego Padres,,
base,163,Dana Kiecker,Boston Red Sox,,
base,164,Shane Mack,Minnesota Twins,,
base,165,Mark Langston,California Angels,,
base,166,Geronimo Pena,St. Louis Cardinals,,
base,167,Andy Allanson,Detroit Tigers,,
base,168,Dwight Smith,Chicago Cubs,,
base,169,Chuck Crim,Milwaukee Brewers,,
base,170,Alex Cole,Cleveland Indians,,
base,171,Bill Plummer MGR,Seattle Mariners,Manager,
base,172,Juan Berenguer,Atlanta Braves,,
base,173,Brian Downing,Texas Rangers,,
base,174,Steve Frey,Montreal Expos,,
base,175,Orel Hershiser,Los Angeles Dodgers,,
base,176,Ramon Garcia RC,Chicago White Sox,,
base,177,Danny Gladden,Minnesota Twins,,
base,178,Jim Acker,Toronto Blue Jays,,
base,179,1992 Top Prospects 2nd Basemen (Cesar Bernhardt / Bobby DeJardin / Armando Moreno / Andy Stankiewicz) TP RC,Chicago White Sox / New York Yankees / Pittsburgh Pirates,Top Prospects,
base,180,Kevin Mitchell,San Francisco Giants,,
base,181,Hector Villanueva,Chicago Cubs,,
base,182,Jeff Reardon,Boston Red Sox,,
base,183,Brent Mayne,Kansas City Royals,,
base,184,Jimmy Jones,Houston Astros,,
base,185,Benny Santiago,San Diego Padres,,
base,186,Cliff Floyd DPK RC,Montreal Expos,Draft Pick,
base,187,Ernie Riles,Oakland Athletics,,
base,188,Jose Guzman,Texas Rangers,,
base,189,Junior Felix,California Angels,,
base,190,Glenn Davis,Baltimore Orioles,,
base,191,Charlie Hough,Chicago White Sox,,
base,192,Dave Fleming,Seattle Mariners,,
base,193,Omar Olivares,St. Louis Cardinals,,
base,194,Eric Karros,Los Angeles Dodgers,,
base,195,David Cone,New York Mets,,
base,196,Frank Castillo RC,Chicago Cubs,,
base,197,Glenn Braggs,Cincinnati Reds,,
base,198,Scott Aldred,Detroit Tigers,,
base,199,Jeff Blauser,Atlanta Braves,,
base,200,Len Dykstra,Philadelphia Phillies,,
base,201,Buck Showalter MGR,New York Yankees,Manager,
base,202,Rick Honeycutt,Oakland Athletics,,
base,203,Greg Myers,Toronto Blue Jays,,
base,204,Trevor Wilson,San Francisco Giants,,
base,205,Jay Howell,Los Angeles Dodgers,,
base,206,Luis Sojo,California Angels,,
base,207,Jack Clark,Boston Red Sox,,
base,208,Julio Machado,Milwaukee Brewers,,
base,209,Lloyd McClendon,Pittsburgh Pirates,,
base,210,Ozzie Guillen,Chicago White Sox,,
base,211,Jeremy Hernandez RC,San Diego Padres,,
base,212,Randy Velarde,New York Yankees,,
base,213,Les Lancaster,Chicago Cubs,,
base,214,Andy Mota,Houston Astros,,
base,215,Rich Gossage,Texas Rangers,,
base,216,Brent Gates DPK RC,Oakland Athletics,Draft Pick,
base,217,Brian Harper,Minnesota Twins,,
base,218,Mike Flanagan,Baltimore Orioles,,
base,219,Jerry Browne,Cleveland Indians,,
base,220,Jose Rijo,Cincinnati Reds,,
base,221,Skeeter Barnes,Detroit Tigers,,
base,222,Jaime Navarro,Milwaukee Brewers,,
base,223,Mel Hall,New York Yankees,,
base,224,Bret Barberie,Montreal Expos,,
base,225,Roberto Alomar,Toronto Blue Jays,,
base,226,Pete Smith,Atlanta Braves,,
base,227,Daryl Boston,New York Mets,,
base,228,Eddie Whitson,San Diego Padres,,
base,229,Shawn Boskie,Chicago Cubs,,
base,230,Dick Schofield,California Angels,,
base,231,Brian Drahman,Chicago White Sox,,
base,232,John Smiley,Pittsburgh Pirates,,
base,233,Mitch Webster,Los Angeles Dodgers,,
base,234,Terry Steinbach,Oakland Athletics,,
base,235,Jack Morris,Minnesota Twins,,
base,236,Bill Pecota,Kansas City Royals,,
base,237,Jose Hernandez RC,Texas Rangers,,
base,238,Greg Litton,San Francisco Giants,,
base,239,Brian Holman,Seattle Mariners,,
base,240,Andres Galarraga,Montreal Expos,,
base,241,Gerald Young,Houston Astros,,
base,242,Mike Mussina,Baltimore Orioles,,
base,243,Alvaro Espinoza,New York Yankees,,
base,244,Darren Daulton,Philadelphia Phillies,,
base,245,John Smoltz,Atlanta Braves,,
base,246,Jason Pruitt DPK RC,Kansas City Royals,Draft Pick,
base,247,Chuck Finley,California Angels,,
base,248,Jim Gantner,Milwaukee Brewers,,
base,249,Tony Fossas,Boston Red Sox,,
base,250,Ken Griffey,Seattle Mariners,,
base,251,Kevin Elster,New York Mets,,
base,252,Dennis Rasmussen,San Diego Padres,,
base,253,Terry Kennedy,San Francisco Giants,,
base,254,Ryan Bowen,Houston Astros,,
base,255,Robin Ventura,Chicago White Sox,,
base,256,Mike Aldrete,Cleveland Indians,,
base,257,Jeff Russell,Texas Rangers,,
base,258,Jim Lindeman,Philadelphia Phillies,,
base,259,Ron Darling,Oakland Athletics,,
base,260,Devon White,Toronto Blue Jays,,
base,261,Tom Lasorda MGR,Los Angeles Dodgers,Manager,
base,262,Terry Lee,Cincinnati Reds,,
base,263,Bob Patterson,Pittsburgh Pirates,,
base,264,Checklist 2 of 6 CL,Chicago White Sox / Chicago Cubs / Cincinnati Reds / Cleveland Indians / Detroit Tigers / Houston Astros,Checklist,
base,265,Teddy Higuera,Milwaukee Brewers,,
base,266,Roberto Kelly,New York Yankees,,
base,267,Steve Bedrosian,Minnesota Twins,,
base,268,Brady Anderson,Baltimore Orioles,,
base,269,Ruben Amaro,California Angels,,
base,270,Tony Gwynn,San Diego Padres,,
base,271,Tracy Jones,Seattle Mariners,,
base,272,Jerry Don Gleaton,Detroit Tigers,,
base,273,Craig Grebeck,Chicago White Sox,,
base,274,Bob Scanlan,Chicago Cubs,,
base,275,Todd Zeile,St. Louis Cardinals,,
base,276,Shawn Green DPK RC,Toronto Blue Jays,Draft Pick,
base,277,Scott Chiamparino,Texas Rangers,,
base,278,Darryl Hamilton,Milwaukee Brewers,,
base,279,Jim Clancy,Atlanta Braves,,
base,280,Carlos Martinez,Cleveland Indians,,
base,281,Kevin Appier,Kansas City Royals,,
base,282,John Wehner RC,Pittsburgh Pirates,,
base,283,Reggie Sanders,Cincinnati Reds,,
base,284,Gene Larkin,Minnesota Twins,,
base,285,Bob Welch,Oakland Athletics,,
base,286,Gilberto Reyes,Montreal Expos,,
base,287,Pete Schourek,New York Mets,,
base,288,Andujar Cedeno ASR,Houston Astros,,
base,289,Mike Morgan,Los Angeles Dodgers,,
base,290,Bo Jackson,Chicago White Sox,,
base,291,Phil Garner MGR,Milwaukee Brewers,Manager,
base,292,Ray Lankford ASR,St. Louis Cardinals,,
base,293,Mike Henneman,Detroit Tigers,,
base,294,Dave Valle,Seattle Mariners,,
base,295,Alonzo Powell,Seattle Mariners,,
base,296,Tom Brunansky,Boston Red Sox,,
base,297,Kevin Brown,Texas Rangers,,
base,298,Kelly Gruber,Toronto Blue Jays,,
base,299,Charles Nagy,Cleveland Indians,,
base,300,Don Mattingly,New York Yankees,,
base,301,Kirk McCaskill,California Angels,,
base,302,Joey Cora,Chicago White Sox,,
base,303,Dan Plesac,Milwaukee Brewers,,
base,304,Joe Oliver,Cincinnati Reds,,
base,305,Tom Glavine,Atlanta Braves,,
base,306,Al Shirley DPK RC,New York Mets,Draft Pick,
base,307,Bruce Ruffin,Philadelphia Phillies,,
base,308,Craig Shipley RC,San Diego Padres,,
base,309,Dave Martinez,Montreal Expos,,
base,310,Jose Mesa,Baltimore Orioles,,
base,311,Henry Cotto,Seattle Mariners,,
base,312,Mike LaValliere,Pittsburgh Pirates,,
base,313,Kevin Tapani,Minnesota Twins,,
base,314,Jeff Huson,Texas Rangers,,
base,315,Juan Samuel,Los Angeles Dodgers,,
base,316,Curt Schilling,Houston Astros,,
base,317,Mike Bordick,Oakland Athletics,,
base,318,Steve Howe,New York Yankees,,
base,319,Tony Phillips,Detroit Tigers,,
base,320,George Bell,Chicago Cubs,,
base,321,Lou Piniella MGR,Cincinnati Reds,Manager,
base,322,Tim Burke,New York Mets,,
base,323,Milt Thompson,St. Louis Cardinals,,
base,324,Danny Darwin,Boston Red Sox,,
base,325,Joe Orsulak,Baltimore Orioles,,
base,326,Eric King,Cleveland Indians,,
base,327,Jay Buhner,Seattle Mariners,,
base,328,Joel Johnston,Kansas City Royals,,
base,329,Franklin Stubbs,Milwaukee Brewers,,
base,330,Will Clark,San Francisco Giants,,
base,331,Steve Lake,Philadelphia Phillies,,
base,332,Chris Jones,Cincinnati Reds,,
base,333,Pat Tabler,Toronto Blue Jays,,
base,334,Kevin Gross,Los Angeles Dodgers,,
base,335,Dave Henderson,Oakland Athletics,,
base,336,Greg Anthony DPK RC,San Diego Padres,Draft Pick,
base,337,Alejandro Pena,Atlanta Braves,,
base,338,Shawn Abner,California Angels,,
base,339,Tom Browning,Cincinnati Reds,,
base,340,Otis Nixon,Atlanta Braves,,
base,341,Bob Geren,New York Yankees,,
base,342,Tim Spehr,Kansas City Royals,,
base,343,John Vander Wal RC,Montreal Expos,,
base,344,Jack Daugherty,Texas Rangers,,
base,345,Zane Smith,Pittsburgh Pirates,,
base,346,Rheal Cormier,St. Louis Cardinals,,
base,347,Kent Hrbek,Minnesota Twins,,
base,348,Rick Wilkins,Chicago Cubs,,
base,349,Steve Lyons,Boston Red Sox,,
base,350,Gregg Olson,Baltimore Orioles,,
base,351,Greg Riddoch MGR,San Diego Padres,Manager,
base,352,Ed Nunez,Milwaukee Brewers,,
base,353,Braulio Castillo RC,Philadelphia Phillies,,
base,354,Dave Bergman,Detroit Tigers,,
base,355,Warren Newson RC,Chicago White Sox,,
base,356,Luis Quinones,Cincinnati Reds,,
base,357,Mike Witt,New York Yankees,,
base,358,Ted Wood RC,San Francisco Giants,,
base,359,Mike Moore,Oakland Athletics,,
base,360,Lance Parrish,California Angels,,
base,361,Barry Jones,Montreal Expos,,
base,362,Javier Ortiz,Houston Astros,,UER
base,363,John Candelaria,Los Angeles Dodgers,,
base,364,Glenallen Hill,Cleveland Indians,,
base,365,Duane Ward,Toronto Blue Jays,,
base,366,Checklist 3 of 6 CL,Houston Astros / Kansas City Royals / Los Angeles Dodgers / Milwaukee Brewers / Minnesota Twins,Checklist,
base,367,Rafael Belliard,Atlanta Braves,,
base,368,Bill Krueger,Seattle Mariners,,
base,369,Steve Whitaker DPK RC,San Francisco Giants,Draft Pick,
base,370,Shawon Dunston,Chicago Cubs,,
base,371,Dante Bichette,Milwaukee Brewers,,
base,372,Kip Gross RC,Cincinnati Reds,,
base,373,Don Robinson,San Francisco Giants,,
base,374,Bernie Williams,New York Yankees,,
base,375,Bert Blyleven,California Angels,,
base,376,Chris Donnels,New York Mets,,
base,377,Bob Zupcic RC,Boston Red Sox,,
base,378,Joel Skinner,Cleveland Indians,,
base,379,Steve Chitren,Oakland Athletics,,
base,380,Barry Bonds,Pittsburgh Pirates,,
base,381,Sparky Anderson MGR,Detroit Tigers,Manager,
base,382,Sid Fernandez,New York Mets,,
base,383,Dave Hollins,Philadelphia Phillies,,
base,384,Mark Lee,Milwaukee Brewers,,
base,385,Tim Wallach,Montreal Expos,,
base,386,"Will Clark AS, LL",San Francisco Giants,League Leaders,
base,387,"Ryne Sandberg AS, LL",Chicago Cubs,League Leaders,
base,388,"Howard Johnson AS, LL",New York Mets,League Leaders,
base,389,"Barry Larkin AS, LL",Cincinnati Reds,League Leaders,
base,390,"Barry Bonds AS, LL",Pittsburgh Pirates,League Leaders,
base,391,"Ron Gant AS, LL",Atlanta Braves,League Leaders,
base,392,"Bobby Bonilla AS, LL",Pittsburgh Pirates,League Leaders,
base,393,"Craig Biggio AS, LL",Houston Astros,League Leaders,
base,394,"Denny Martinez AS, LL",Montreal Expos,League Leaders,
base,395,"Tom Glavine AS, LL",Atlanta Braves,League Leaders,
base,396,"Lee Smith AS, LL",St. Louis Cardinals,League Leaders,
base,397,"Cecil Fielder AS, LL",Detroit Tigers,League Leaders,
base,398,"Julio Franco AS, LL",Texas Rangers,League Leaders,
base,399,"Wade Boggs AS, LL",Boston Red Sox,League Leaders,
base,400,"Cal Ripken AS, LL",Baltimore Orioles,League Leaders,
base,401,"Jose Canseco AS, LL",Oakland Athletics,League Leaders,
base,402,"Joe Carter AS, LL",Toronto Blue Jays,League Leaders,
base,403,"Ruben Sierra AS, LL",Texas Rangers,League Leaders,
base,404,"Matt Nokes AS, LL",New York Yankees,League Leaders,
base,405,"Roger Clemens AS, LL",Boston Red Sox,League Leaders,
base,406,"Jim Abbott AS, LL",California Angels,League Leaders,
base,407,"Bryan Harvey AS, LL",California Angels,League Leaders,
base,408,Bob Milacki,Baltimore Orioles,,
base,409,Geno Petralli,Texas Rangers,,
base,410,Dave Stewart,Oakland Athletics,,
base,411,Mike Jackson,Seattle Mariners,,
base,412,Luis Aquino,Kansas City Royals,,
base,413,Tim Teufel,San Diego Padres,,
base,414,Jeff Ware DPK,Toronto Blue Jays,Draft Pick,
base,415,Jim Deshaies,Houston Astros,,
base,416,Ellis Burks,Boston Red Sox,,
base,417,Allan Anderson,Minnesota Twins,,
base,418,Alfredo Griffin,Los Angeles Dodgers,,
base,419,Wally Whitehurst,New York Mets,,
base,420,Sandy Alomar,Cleveland Indians,,
base,421,Juan Agosto,St. Louis Cardinals,,
base,422,Sam Horn,Baltimore Orioles,,
base,423,Jeff Fassero,Montreal Expos,,
base,424,Paul McClellan,San Francisco Giants,,
base,425,Cecil Fielder,Detroit Tigers,,
base,426,Rock Raines,Chicago White Sox,,
base,427,Eddie Taubensee RC,Cleveland Indians,,
base,428,Dennis Boyd,Texas Rangers,,
base,429,Tony La Russa MGR,Oakland Athletics,Manager,
base,430,Steve Sax,New York Yankees,,
base,431,Tom Gordon,Kansas City Royals,,
base,432,Billy Hatcher,Cincinnati Reds,,
base,433,Cal Eldred,Milwaukee Brewers,,
base,434,Wally Backman,Philadelphia Phillies,,
base,435,Mark Eichhorn,California Angels,,
base,436,Mookie Wilson,Toronto Blue Jays,,
base,437,Scott Servais,Houston Astros,,
base,438,Mike Maddux,San Diego Padres,,
base,439,Chico Walker,Chicago Cubs,,
base,440,Doug Drabek,Pittsburgh Pirates,,
base,441,Rob Deer,Detroit Tigers,,
base,442,Dave West,Minnesota Twins,,
base,443,Spike Owen,Montreal Expos,,
base,444,Tyrone Hill DPK RC,Milwaukee Brewers,Draft Pick,
base,445,Matt Williams,San Francisco Giants,,
base,446,Mark Lewis,Cleveland Indians,,
base,447,David Segui,Baltimore Orioles,,
base,448,Tom Pagnozzi,St. Louis Cardinals,,
base,449,Jeff Johnson,New York Yankees,,
base,450,Mark McGwire,Oakland Athletics,,
base,451,Tom Henke,Toronto Blue Jays,,
base,452,Wilson Alvarez,Chicago White Sox,,
base,453,Gary Redus,Pittsburgh Pirates,,
base,454,Darren Holmes,Milwaukee Brewers,,
base,455,Pete O'Brien,Seattle Mariners,,
base,456,Pat Combs,Philadelphia Phillies,,
base,457,Hubie Brooks,New York Mets,,
base,458,Frank Tanana,Detroit Tigers,,
base,459,Tom Kelly MGR,Minnesota Twins,Manager,
base,460,Andre Dawson,Chicago Cubs,,
base,461,Doug Jones,Cleveland Indians,,
base,462,Rich Rodriguez,San Diego Padres,,
base,463,Mike Simms,Houston Astros,,
base,464,Mike Jeffcoat,Texas Rangers,,
base,465,Barry Larkin,Cincinnati Reds,,
base,466,Stan Belinda,Pittsburgh Pirates,,
base,467,Lonnie Smith,Atlanta Braves,,
base,468,Greg Harris,Boston Red Sox,,
base,469,Jim Eisenreich,Kansas City Royals,,
base,470,Pedro Guerrero,St. Louis Cardinals,,
base,471,Jose DeJesus,Philadelphia Phillies,,
base,472,Rich Rowland RC,Detroit Tigers,,
base,473,1992 Top Prospects 3rd Basemen (Frank Bolick / Craig Paquette / Tom Redington / Paul Russo) TP,Seattle Mariners / Oakland Athletics / San Diego Padres / Minnesota Twins,Top Prospects,
base,474,Mike Rossiter DPK RC,Oakland Athletics,Draft Pick,
base,475,Robby Thompson,San Francisco Giants,,
base,476,Randy Bush,Minnesota Twins,,
base,477,Greg Hibbard,Chicago White Sox,,
base,478,Dale Sveum,Milwaukee Brewers,,
base,479,Chito Martinez RC,Baltimore Orioles,,
base,480,Scott Sanderson,New York Yankees,,
base,481,Tino Martinez,Seattle Mariners,,
base,482,Jimmy Key,Toronto Blue Jays,,
base,483,Terry Shumpert,Kansas City Royals,,
base,484,Mike Hartley,Philadelphia Phillies,,
base,485,Chris Sabo,Cincinnati Reds,,
base,486,Bob Walk,Pittsburgh Pirates,,
base,487,John Cerutti,Detroit Tigers,,
base,488,Scott Cooper,Boston Red Sox,,
base,489,Bobby Cox MGR,Atlanta Braves,Manager,
base,490,Julio Franco,Texas Rangers,,
base,491,Jeff Brantley,San Francisco Giants,,
base,492,Mike Devereaux,Baltimore Orioles,,
base,493,Jose Offerman,Los Angeles Dodgers,,
base,494,Gary Thurman,Kansas City Royals,,
base,495,Carney Lansford,Oakland Athletics,,
base,496,Joe Grahe,California Angels,,
base,497,Andy Ashby,Philadelphia Phillies,,
base,498,Gerald Perry,St. Louis Cardinals,,
base,499,Dave Otto,Cleveland Indians,,
base,500,Vince Coleman,New York Mets,,UER
base,501,Rob Mallicoat,Houston Astros,,
base,502,Greg Briley,Seattle Mariners,,
base,503,Pascual Perez,New York Yankees,,
base,504,Aaron Sele DPK RC,Boston Red Sox,Draft Pick,
base,505,Bobby Thigpen,Chicago White Sox,,
base,506,Todd Benzinger,Kansas City Royals,,
base,507,Candy Maldonado,Toronto Blue Jays,,
base,508,Bill Gullickson,Detroit Tigers,,
base,509,Doug Dascenzo,Chicago Cubs,,
base,510,Frank Viola,New York Mets,,
base,511,Kenny Rogers,Texas Rangers,,
base,512,Mike Heath,Atlanta Braves,,
base,513,Kevin Bass,San Francisco Giants,,
base,514,Kim Batiste,Philadelphia Phillies,,
base,515,Delino DeShields,Montreal Expos,,
base,516,Ed Sprague,Toronto Blue Jays,,
base,517,Jim Gott,Los Angeles Dodgers,,
base,518,Jose Melendez RC,San Diego Padres,,
base,519,Hal McRae MGR,Kansas City Royals,Manager,
base,520,Jeff Bagwell ASR,Houston Astros,,
base,521,Joe Hesketh,Boston Red Sox,,
base,522,Milt Cuyler ASR,Detroit Tigers,,
base,523,Shawn Hillegas,Cleveland Indians,,
base,524,Don Slaught,Pittsburgh Pirates,,
base,525,Randy Johnson,Seattle Mariners,,
base,526,Doug Piatt RC,Montreal Expos,,
base,527,Checklist 4 of 6 CL,Montreal Expos / New York Yankees / New York Mets / Oakland Athletics / Philadelphia Phillies,Checklist,
base,528,Steve Foster RC,Cincinnati Reds,,
base,529,Joe Girardi,Chicago Cubs,,
base,530,Jim Abbott,California Angels,,
base,531,Larry Walker,Montreal Expos,,
base,532,Mike Huff,Chicago White Sox,,
base,533,Mackey Sasser,New York Mets,,
base,534,Benji Gil DPK RC,Texas Rangers,Draft Pick,
base,535,Dave Stieb,Toronto Blue Jays,,
base,536,Willie Wilson,Oakland Athletics,,
base,537,Mark Leiter ASR,Detroit Tigers,,
base,538,Jose Uribe,San Francisco Giants,,
base,539,Thomas Howard,San Diego Padres,,
base,540,Ben McDonald,Baltimore Orioles,,
base,541,Jose Tolentino RC,Houston Astros,,
base,542,Keith Mitchell,Atlanta Braves,,
base,543,Jerome Walton,Chicago Cubs,,
base,544,Cliff Brantley RC,Philadelphia Phillies,,
base,545,Andy Van Slyke,Pittsburgh Pirates,,
base,546,Paul Sorrento,Minnesota Twins,,
base,547,Herm Winningham,Cincinnati Reds,,
base,548,Mark Guthrie,Minnesota Twins,,
base,549,Joe Torre MGR,St. Louis Cardinals,Manager,
